"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0032231","GO:0032231","regulation of actin filament bundle assembly",13,0.321235274895564,0.955105674284175,0.565434565434565,0.807914931510437,0.730617696909832,524,"tags=54%, list=54%, signal=25%","Tpm1/Dbn1/Nrp1/Tmsb15l/Tgfbr1/Pik3r1/Stmn1"
"GO:0051259","GO:0051259","protein complex oligomerization",16,0.308196596645719,0.951974169073338,0.563436563436563,0.807914931510437,0.730617696909832,439,"tags=50%, list=46%, signal=28%","Mapt/Kcnb2/Kctd8/Gria2/Iapp/Peg10/Kcnc3/Rrm1"
"GO:0009101","GO:0009101","glycoprotein biosynthetic process",21,0.291614432257161,0.944259430470017,0.564435564435564,0.807914931510437,0.730617696909832,519,"tags=57%, list=54%, signal=27%","St3gal4/Tcf7l2/St3gal6/Bcl2/St6galnac5/Galnt18/Ndst4/Rpn2/Man1c1/Chst8/St8sia2/Hs6st1"
"GO:0002244","GO:0002244","hematopoietic progenitor cell differentiation",12,0.321894664554688,0.941778312883877,0.565434565434565,0.807914931510437,0.730617696909832,125,"tags=25%, list=13%, signal=22%","Top2a/Bcl2/Cdk6"
"GO:0048878","GO:0048878","chemical homeostasis",91,0.256126106450588,0.974904405320603,0.567432567432567,0.808498690851632,0.731145605095185,197,"tags=31%, list=20%, signal=27%","Ins2/Ghrl/Ank/Pax6/Slc30a8/Gcg/Tcf7l2/Pdx1/Mlxipl/Rph3al/Wnk3/Abcc8/Zbtb20/G6pc2/Ppp3ca/Bcl2/Rfx6/Igf1r/Baiap3/Myt1/Errfi1/Atp2a2/Slc2a2/Vdr/Foxa3/Pdk3/Birc5/Gck"
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization",36,0.275427336603939,0.9604482183714,0.567432567432567,0.808498690851632,0.731145605095185,524,"tags=53%, list=54%, signal=25%","Mapt/Map1b/Pak3/Tpx2/Cdc42ep1/Tpm1/Cotl1/Dbn1/Nrp1/Clu/Tmsb15l/Tgfbr1/Prox1/Mapre3/Pik3r1/Scin/Hdac6/Ckap2/Stmn1"
"GO:1904375","GO:1904375","regulation of protein localization to cell periphery",14,0.315194127859241,0.95045008218949,0.566433566433566,0.808498690851632,0.731145605095185,544,"tags=71%, list=57%, signal=31%","Ins2/Wnk3/Gnai1/Camk2b/Cdh1/Ins1/Pik3r1/Epha3/Dpp6/Actb"
"GO:0010959","GO:0010959","regulation of metal ion transport",36,0.274859574383232,0.958468363284897,0.56943056943057,0.810588665066277,0.733035621095323,364,"tags=42%, list=38%, signal=27%","Gnao1/Gcg/Isl1/Wnk3/Abcc8/Ppp3ca/Bcl2/Gnas/Vdr/Gck/Iapp/Cacna2d1/Cacna1a/Chd7/Cnksr3"
"GO:0098657","GO:0098657","import into cell",68,0.258471753989656,0.968250821052754,0.57042957042957,0.811253983667777,0.733637285361423,427,"tags=46%, list=44%, signal=27%","Ins2/Anxa2/Acsl1/Ghr/Slc7a2/Wnk3/Nfix/Ppp3ca/Gria2/Rab27a/Snap25/Actn4/Arg1/Pard3/Iapp/Syt7/Slc39a10/Cacna1a/Tmem108/Slc2a5/Arl6ip1/Ap3b2/Rbp4/Ahi1/Lrp8/Clu/Rock1/Rab3b/Rab27b/Gpc3/Ins1"
"GO:0051604","GO:0051604","protein maturation",34,0.275058394775459,0.953882807879949,0.571428571428571,0.811642061642062,0.733988233988234,538,"tags=59%, list=56%, signal=27%","Ins2/Pcsk2/Slc30a8/Spon1/Scg5/Cpe/Tspan5/Pcsk1/Ece1/Ambp/Cdh1/Clu/Pdia3/Immp1l/Hsp90b1/Chst8/Anpep/Rps6ka2/Glrx3/Bmp1"
"GO:0034767","GO:0034767","positive regulation of monoatomic ion transmembrane transport",15,0.310564492334264,0.948037695166436,0.574425574425574,0.811642061642062,0.733988233988234,364,"tags=40%, list=38%, signal=25%","Wnk3/Abcc8/Ppp3ca/Iapp/Cacna2d1/Cnksr3"
"GO:0051260","GO:0051260","protein homooligomerization",13,0.318723354824233,0.947637163504167,0.574425574425574,0.811642061642062,0.733988233988234,405,"tags=46%, list=42%, signal=27%","Mapt/Kcnb2/Kctd8/Iapp/Peg10/Kcnc3"
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis",16,0.306267671307995,0.946016001087157,0.572427572427572,0.811642061642062,0.733988233988234,373,"tags=50%, list=39%, signal=31%","Nusap1/Kif23/Racgap1/Incenp/Birc5/Cdca8/Fmn2/Rock1"
"GO:0031330","GO:0031330","negative regulation of cellular catabolic process",14,0.313655081252534,0.945809174112385,0.574425574425574,0.811642061642062,0.733988233988234,205,"tags=36%, list=21%, signal=29%","Ins2/Anxa2/A1cf/Bcl2/E2f1"
"GO:0048640","GO:0048640","negative regulation of developmental growth",19,0.29666019145062,0.945024230861485,0.574425574425574,0.811642061642062,0.733988233988234,552,"tags=63%, list=57%, signal=27%","Tcf7l2/Wwc1/Gnas/Dusp10/H19/Nrp1/Rbp4/Cdh1/Cdkn1a/Sema3c/Tnr/Cxadr"
"GO:0006282","GO:0006282","regulation of DNA repair",10,0.331752681807362,0.935132098881543,0.574425574425574,0.811642061642062,0.733988233988234,33,"tags=20%, list=3%, signal=20%","Hmga2/Eya2"
"GO:0071310","GO:0071310","cellular response to organic substance",144,0.24992436676321,0.97373526065004,0.57942057942058,0.812679967091732,0.734926837868014,488,"tags=51%, list=51%, signal=30%","Ins2/Ghrl/Hmga2/Pax6/Gnao1/Acsl1/Gcg/Cdk1/Ghr/Isl1/Tcf7l2/Pdx1/Mlxipl/Pak3/Abcc8/Zbtb20/St18/Ppp3ca/Bcl2/Rfx6/Igf1r/Gnas/Gria2/Baiap3/Myt1/Rap1b/Krt18/Akr1c19/Actn4/Slc2a2/Arg1/Vdr/Pdk3/Hells/Gch1/Birc5/Spock2/Gck/Lmnb1/Zfp36l1/Akr1cl/Ezh2/Stxbp1/Cacna2d1/Ptprn2/Gnai1/Kit/Igf2/Dbn1/Gabrb3/Marcks/Cacna1a/Slc2a5/Litaf/Foxo1/Cdh1/Hmgn3/Il1r1/Rock1/Pde1c/Grb10/Nucks1/Pdia3/Arid5b/Ins1/Ptprn/Ffar4/Hsp90b1/Sesn3/Pacrg/Pik3r1/Epha3/Atf3/Hdac6"
"GO:0030855","GO:0030855","epithelial cell differentiation",66,0.259649492941391,0.969935769324578,0.577422577422577,0.812679967091732,0.734926837868014,514,"tags=59%, list=53%, signal=30%","Nfib/Fgfr2/Pax6/Cbfa2t2/Map1b/Pdx1/Prom1/Lamc1/Ppp3ca/Rfx6/Cdk6/Sult2b1/Errfi1/Vdr/Foxa3/Notch2/Col18a1/Zfp36l1/Ezh2/Pard3/Frzb/Cdh2/Col27a1/Pax4/Basp1/Fndc3a/Ahi1/Cdh1/Ush1c/Rock1/Fstl1/Fndc3b/Cdkn1a/Tgfbr1/Prox1/Krt7/Hnf1b/Nr5a2/Elf5"
"GO:0002376","GO:0002376","immune system process",108,0.251547527556657,0.96693743709269,0.577422577422577,0.812679967091732,0.734926837868014,474,"tags=51%, list=49%, signal=29%","Ins2/Meis2/St3gal4/Dock11/Adk/Slc7a2/Racgap1/Zbtb20/Ppp3ca/Bcl2/Igf1r/Cdk6/Gnas/Rab27a/Trim35/Ptn/Arg1/Hells/Gch1/Notch2/Zfp36l1/Wfdc15b/Dpp4/Ezh2/Iapp/Stxbp1/Tmem178/Dusp10/Kit/Slc39a10/Ccnb2/Ptbp3/Igf2/Cplx2/Rbp4/Litaf/Chga/Chd7/Lrp8/Clu/Il1r1/Dlk1/Rock1/Mdk/Rab3b/Cd200/Pdia3/Ins1/Cdkn1a/Serping1/Prdm16/Tgfbr1/Mia3/Pik3r1/Scin"
"GO:0043086","GO:0043086","negative regulation of catalytic activity",30,0.278583444706414,0.952370920606324,0.578421578421578,0.812679967091732,0.734926837868014,433,"tags=53%, list=45%, signal=30%","Ins2/Mapt/Errfi1/Birc5/Ambp/Ptprn2/Dusp10/Serpini1/Arl6ip1/Pkib/Rock1/Galr1/Gpc3/Ins1/Cdkn1a/Serping1"
"GO:0006631","GO:0006631","fatty acid metabolic process",30,0.27843553729237,0.951865281370561,0.57942057942058,0.812679967091732,0.734926837868014,256,"tags=33%, list=27%, signal=25%","Ins2/Acsl1/Mlxipl/Fmo2/Tecr/Pdk3/Hpgd/Akr1cl/Nudt19/Pam"
"GO:0030217","GO:0030217","T cell differentiation",16,0.30500090621502,0.942103149161078,0.577422577422577,0.812679967091732,0.734926837868014,382,"tags=44%, list=40%, signal=27%","Bcl2/Cdk6/Zfp36l1/Dusp10/Kit/Chd7/Mdk"
"GO:0031214","GO:0031214","biomineral tissue development",19,0.29555944223391,0.94151774528684,0.578421578421578,0.812679967091732,0.734926837868014,454,"tags=53%, list=47%, signal=28%","Ank/Fgfr2/Tcf7l2/Nfix/Ptn/Vdr/Dlk1/Tspear/Gpc3/Mia3"
"GO:0007091","GO:0007091","metaphase/anaphase transition of mitotic cell cycle",18,0.298518421615477,0.939848384354985,0.576423576423576,0.812679967091732,0.734926837868014,544,"tags=61%, list=57%, signal=27%","Cenpe/Incenp/Birc5/Spc24/Cdca8/Cdc20/Spc25/Nek6/Ndc80/Ccnb1/Actb"
"GO:0030098","GO:0030098","lymphocyte differentiation",26,0.285303792468001,0.955726589390886,0.581418581418581,0.813986013986014,0.736107928768479,277,"tags=38%, list=29%, signal=28%","Dock11/Bcl2/Cdk6/Hells/Notch2/Zfp36l1/Dpp4/Ezh2/Dusp10/Kit"
"GO:0031400","GO:0031400","negative regulation of protein modification process",23,0.290002782593203,0.953057788971114,0.581418581418581,0.813986013986014,0.736107928768479,432,"tags=52%, list=45%, signal=29%","Mapt/Pax6/Mlxipl/Errfi1/Pard3/Dusp10/Ncoa7/Pkib/Cnksr3/Rock1/Kirrel2/Cdkn1a"
"GO:0022604","GO:0022604","regulation of cell morphogenesis",27,0.284441793566677,0.95720980583946,0.584415584415584,0.814350644797318,0.736437673538859,349,"tags=37%, list=36%, signal=24%","Pak3/Cdc42ep1/Tpm1/Ptn/Gas2/Kit/Dbn1/Camk2b/Marcks/Lrp8"
"GO:0033002","GO:0033002","muscle cell proliferation",27,0.284373104327461,0.956978651294595,0.585414585414585,0.814350644797318,0.736437673538859,552,"tags=67%, list=57%, signal=29%","Fgfr2/Cdk1/Tcf7l2/Ncam1/Igf1r/Tpm1/Hpgd/Pde1a/Adamts1/Rbp4/Ccnd2/Cdkn1a/Tgfbr1/Pik3r1/Ndc80/Ccnb1/Tgfb2/Cxadr"
"GO:0051052","GO:0051052","regulation of DNA metabolic process",36,0.272096847107723,0.948834401303032,0.585414585414585,0.814350644797318,0.736437673538859,544,"tags=58%, list=57%, signal=26%","Hmga2/Eya2/Cdk1/Pak3/A1cf/Igf1r/Wapl/Parm1/Gmnn/H19/Dek/Pkib/Fmn2/Lmna/Stox1/Nucks1/Cdkn1a/Tipin/Cdt1/Rfc2/Actb"
"GO:0061333","GO:0061333","renal tubule morphogenesis",10,0.329020416000542,0.927430489825322,0.584415584415584,0.814350644797318,0.736437673538859,516,"tags=60%, list=54%, signal=28%","Bcl2/Adamts16/Gpc3/Irx2/Hnf1b/Lama5"
"GO:0072028","GO:0072028","nephron morphogenesis",10,0.329020416000542,0.927430489825322,0.584415584415584,0.814350644797318,0.736437673538859,516,"tags=60%, list=54%, signal=28%","Bcl2/Adamts16/Gpc3/Irx2/Hnf1b/Lama5"
"GO:0072078","GO:0072078","nephron tubule morphogenesis",10,0.329020416000542,0.927430489825322,0.584415584415584,0.814350644797318,0.736437673538859,516,"tags=60%, list=54%, signal=28%","Bcl2/Adamts16/Gpc3/Irx2/Hnf1b/Lama5"
"GO:0072088","GO:0072088","nephron epithelium morphogenesis",10,0.329020416000542,0.927430489825322,0.584415584415584,0.814350644797318,0.736437673538859,516,"tags=60%, list=54%, signal=28%","Bcl2/Adamts16/Gpc3/Irx2/Hnf1b/Lama5"
"GO:0090066","GO:0090066","regulation of anatomical structure size",46,0.265770107616206,0.956640663313138,0.589410589410589,0.815449283264333,0.73743119980654,383,"tags=43%, list=40%, signal=27%","Ins2/Mapt/Map1b/Pak3/Wnk3/Rap1gap2/Cdc42ep1/Tpm1/Pclo/Gch1/Cotl1/Ece1/Dbn1/Nrp1/Chga/Cdh1/Ush1c/Tmsb15l/Rock1/Rab3b"
"GO:0031098","GO:0031098","stress-activated protein kinase signaling cascade",15,0.307334312607483,0.938177159854967,0.588411588411588,0.815449283264333,0.73743119980654,346,"tags=47%, list=36%, signal=30%","Igf1r/Errfi1/Lmnb1/Zfp36l1/Dusp10/Hipk2/Foxo1"
"GO:0050806","GO:0050806","positive regulation of synaptic transmission",19,0.29431181488721,0.937543372898176,0.589410589410589,0.815449283264333,0.73743119980654,298,"tags=42%, list=31%, signal=30%","Shank2/Gria2/Baiap3/Grin2c/Snap25/Ptn/Stxbp1/Camk2b"
"GO:0060840","GO:0060840","artery development",11,0.321305297512173,0.924743282157188,0.587412587412587,0.815449283264333,0.73743119980654,453,"tags=55%, list=47%, signal=29%","Hpgd/Nrp1/Chd7/Mdk/Tgfbr1/Prox1"
"GO:0048644","GO:0048644","muscle organ morphogenesis",12,0.315697303150563,0.923646479056863,0.588411588411588,0.815449283264333,0.73743119980654,453,"tags=58%, list=47%, signal=31%","Fgfr2/Isl1/Tpm1/Chd7/Arid5b/Tgfbr1/Prox1"
"GO:1903034","GO:1903034","regulation of response to wounding",12,0.315334305271253,0.922584443652112,0.589410589410589,0.815449283264333,0.73743119980654,173,"tags=33%, list=18%, signal=28%","St3gal4/Anxa2/Igf1r/Ptn"
"GO:0048232","GO:0048232","male gamete generation",25,0.283666542927981,0.946003699957939,0.592407592407592,0.816536033848928,0.738413975564562,412,"tags=48%, list=43%, signal=28%","Hmga2/Racgap1/Foxa3/Pcyt1b/Tcp11/Ndc1/Kit/Celf3/Rbp4/Fndc3a/Syne1/Adamts16"
"GO:0045087","GO:0045087","innate immune response",28,0.279352880960068,0.944662768131113,0.593406593406593,0.816536033848928,0.738413975564562,467,"tags=50%, list=49%, signal=26%","Ins2/Rab27a/Trim35/Arg1/Gch1/Wfdc15b/Dpp4/Stxbp1/Dusp10/Igf2/Lrp8/Ins1/Serping1/Pik3r1"
"GO:0006906","GO:0006906","vesicle fusion",10,0.326402502462873,0.920051212684792,0.592407592407592,0.816536033848928,0.738413975564562,319,"tags=50%, list=33%, signal=34%","Rimbp2/Snap25/Syt7/Stxbp1/Cplx2"
"GO:0048284","GO:0048284","organelle fusion",10,0.326402502462873,0.920051212684792,0.592407592407592,0.816536033848928,0.738413975564562,319,"tags=50%, list=33%, signal=34%","Rimbp2/Snap25/Syt7/Stxbp1/Cplx2"
"GO:0090174","GO:0090174","organelle membrane fusion",10,0.326402502462873,0.920051212684792,0.592407592407592,0.816536033848928,0.738413975564562,319,"tags=50%, list=33%, signal=34%","Rimbp2/Snap25/Syt7/Stxbp1/Cplx2"
"GO:0021954","GO:0021954","central nervous system neuron development",10,0.325529739573588,0.917591101170284,0.593406593406593,0.816536033848928,0.738413975564562,324,"tags=40%, list=34%, signal=27%","Nfib/Fgfr2/Lmx1b/Nrp1"
"GO:0030001","GO:0030001","metal ion transport",65,0.257159507628696,0.958756114492848,0.594405594405594,0.817173817173817,0.738990738990739,364,"tags=43%, list=38%, signal=29%","Grin3a/Tmem163/Gnao1/Slc30a8/Maged2/Gcg/Isl1/Kcnmb2/Wnk3/Abcc8/Kcnb2/Ppp3ca/Bcl2/Gnas/Grin2c/Atp2a2/Vdr/Gck/Kcnk16/Iapp/Cacna2d1/Slc39a10/Kcnh8/Camk2b/Cacna1a/Atox1/Chd7/Cnksr3"
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization",21,0.286902549168113,0.92900216076746,0.597402597402597,0.820554782751002,0.742048230797106,524,"tags=57%, list=54%, signal=27%","Map1b/Tpx2/Kifc1/Tpm1/Dbn1/Mdm1/Tmsb15l/Pik3r1/Scin/Hdac6/Ckap2/Stmn1"
"GO:0048699","GO:0048699","generation of neurons",159,0.24605477098956,0.964524710373884,0.599400599400599,0.822558736227801,0.743860456090672,382,"tags=44%, list=40%, signal=32%","Nfib/Ghrl/Dcdc2a/Grin3a/Mapt/Fgfr2/Pax6/Cbfa2t2/Tubb3/Map1b/Isl1/Ncam1/Prom1/Racgap1/Etv1/Pak3/Clmn/Phactr1/Mboat1/Nfix/Lamc1/Smarca1/Casz1/Ppp3ca/Auts2/Bcl2/Rap1gap2/Igf1r/Snap25/Miat/Aurka/Dpysl5/Sox5/Ptn/Dab1/Notch2/Emb/Dst/Cdc20/Ezh2/Lmx1b/Lamb1/Ece1/Stxbp1/Cdh2/Flrt2/Dbn1/Camk2b/Gabrb3/Gfra3/Nfasc/Marcks/Cacna1a/Tmem108/Adamts1/Elavl4/Serpini1/Hipk2/Nrp1/Myt1l/Unc5c/Ahi1/Cdh1/Lrp8/Ush1c/Clu/Il1r1/Rock1/Sdk1/Mdk"
"GO:0032101","GO:0032101","regulation of response to external stimulus",60,0.257415973038513,0.954746263140699,0.601398601398601,0.824559088710032,0.745669424914708,436,"tags=47%, list=45%, signal=27%","Ins2/Ghrl/St3gal4/Grin3a/Anxa2/Gcg/Ghr/Isl1/Slc7a2/Bcl2/Igf1r/Pyy/Ptn/Arg1/Vdr/Dpp4/Dusp10/Igf2/Dbn1/Nrp1/Lrp8/Il1r1/Mdk/Cd200/Cck/Ins1/Serping1/Ffar4"
"GO:0000902","GO:0000902","cell morphogenesis",119,0.249240548281075,0.963029594435058,0.604395604395604,0.825587281351357,0.746599245258763,382,"tags=42%, list=40%, signal=29%","Nfib/Dcdc2a/Mapt/Fgfr2/Pax6/Tubb3/Map1b/Isl1/Ncam1/Etv1/Pak3/Phactr1/Nfix/Ppp3ca/Auts2/Bcl2/Igf1r/Cdc42ep1/Tpm1/Aurka/Dpysl5/Ptn/Dab1/Vdr/Col18a1/Emb/Gas2/Dst/Pard3/Ece1/Stxbp1/Cdh2/Col27a1/Kit/Flrt2/Dbn1/Camk2b/Gfra3/Nfasc/Marcks/Cacna1a/Tmem108/Elavl4/Nrp1/Unc5c/Cdh1/Lrp8/Clu/Rock1/Mdk"
"GO:0030516","GO:0030516","regulation of axon extension",13,0.312918598568402,0.930378300387146,0.603396603396603,0.825587281351357,0.746599245258763,551,"tags=62%, list=57%, signal=27%","Mapt/Map1b/Dbn1/Nrp1/Cdh1/Sema3c/Mgll/Tnr"
"GO:0061387","GO:0061387","regulation of extent of cell growth",13,0.312918598568402,0.930378300387146,0.603396603396603,0.825587281351357,0.746599245258763,551,"tags=62%, list=57%, signal=27%","Mapt/Map1b/Dbn1/Nrp1/Cdh1/Sema3c/Mgll/Tnr"
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway",15,0.303334492528959,0.92596719927698,0.605394605394605,0.825587281351357,0.746599245258763,447,"tags=53%, list=46%, signal=29%","Acvr1c/Hpgd/Rasl11b/Pbld2/Hipk2/Peg10/Prdm16/Tgfbr1"
"GO:0044784","GO:0044784","metaphase/anaphase transition of cell cycle",19,0.290594713803648,0.92570238211559,0.605394605394605,0.825587281351357,0.746599245258763,544,"tags=58%, list=57%, signal=26%","Cenpe/Incenp/Birc5/Spc24/Cdca8/Cdc20/Spc25/Nek6/Ndc80/Ccnb1/Actb"
"GO:0006650","GO:0006650","glycerophospholipid metabolic process",12,0.310849168898844,0.909462125605293,0.605394605394605,0.825587281351357,0.746599245258763,569,"tags=75%, list=59%, signal=31%","Mboat1/Ocrl/Serinc2/Pcyt1b/Gdpd1/Pik3r1/Pik3r3/Pip4k2a/Serinc1"
"GO:0048568","GO:0048568","embryonic organ development",40,0.268079246990447,0.946877963432115,0.607392607392607,0.826719140165267,0.747622813517738,519,"tags=57%, list=54%, signal=28%","Fgfr2/Pax6/Tcf7l2/Gnas/Notch2/Col18a1/Zfp36l1/Frzb/Ece1/Col27a1/Tshz1/Kit/Igf2/Hipk2/Rbp4/Chd7/Ush1c/Stox1/Tgfbr1/Prox1/Hnf1b/Elf5/Hs6st1"
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process",23,0.284744156534204,0.935775973672651,0.608391608391608,0.826719140165267,0.747622813517738,573,"tags=70%, list=60%, signal=29%","Mapt/Pax6/Mlxipl/Errfi1/Pard3/Dusp10/Pkib/Cnksr3/Rock1/Grb10/Kirrel2/Cdkn1a/Ccnb1/Actb/Tgfb2/Prkar1b"
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process",23,0.284744156534204,0.935775973672651,0.608391608391608,0.826719140165267,0.747622813517738,573,"tags=70%, list=60%, signal=29%","Mapt/Pax6/Mlxipl/Errfi1/Pard3/Dusp10/Pkib/Cnksr3/Rock1/Grb10/Kirrel2/Cdkn1a/Ccnb1/Actb/Tgfb2/Prkar1b"
"GO:0120034","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly",12,0.310090225999158,0.907241660209786,0.608391608391608,0.826719140165267,0.747622813517738,467,"tags=58%, list=49%, signal=30%","Dock11/Auts2/Cdc42ep1/Kit/Nrp1/Tgfbr1/Pik3r1"
"GO:1903131","GO:1903131","mononuclear cell differentiation",27,0.27961539211813,0.9409678930898,0.609390609390609,0.82733991986661,0.748184200141496,277,"tags=37%, list=29%, signal=27%","Dock11/Bcl2/Cdk6/Hells/Notch2/Zfp36l1/Dpp4/Ezh2/Dusp10/Kit"
"GO:0006508","GO:0006508","proteolysis",88,0.252062661967273,0.95666682492408,0.611388611388611,0.827842964488927,0.748639115986055,538,"tags=57%, list=56%, signal=28%","Ins2/Pcsk2/Rnf130/Slc30a8/Spon1/Mtch1/Cbfa2t3/Pamr1/St18/Habp2/Scg5/Cpe/Aurka/Acvr1c/Sel1l/Birc5/Pcsk1/Dpp4/Cdc20/Ece1/Ambp/Atg4a/Adamts1/Serpini1/Hipk2/Arl6ip1/Cdh1/Clu/Usp18/Cck/Agap3/Adamts16/Gpc3/Ins1/Serping1/Immp1l/Hsp90b1/Man1c1/Desi1/Pik3r1/Uhrf1/Chst8/Pappa2/Hdac6/Por/Dpp6/Anpep/Atp2a3/Rps6ka2/Bmp1"
"GO:0015850","GO:0015850","organic hydroxy compound transport",28,0.276365812779577,0.934561665589119,0.611388611388611,0.827842964488927,0.748639115986055,393,"tags=43%, list=41%, signal=26%","Ghrl/Anxa2/Syt13/Emb/Gck/Maob/Syt7/Cadps/Rbp4/Chga/Rab3b/Galr1"
"GO:0050863","GO:0050863","regulation of T cell activation",16,0.29793554363843,0.920279278484848,0.61038961038961,0.827842964488927,0.748639115986055,290,"tags=38%, list=30%, signal=27%","Adk/Ppp3ca/Arg1/Dpp4/Dusp10/Igf2"
"GO:0007169","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway",50,0.261917298474917,0.951475350149985,0.612387612387612,0.828460546545653,0.749197610899739,529,"tags=58%, list=55%, signal=28%","Ins2/Fgfr2/Ghr/Tcf7l2/Sulf2/Igf1r/Errfi1/Kit/Flrt2/Igf2/Gfra3/Marcks/Tmem108/Nrp1/Ahi1/Foxo1/Grb10/Nucks1/Shcbp1/Sulf1/Arid5b/Ins1/Sesn3/Pik3r1/Epha3/Pik3r3/Shc2/Stmn1/Pip4k2a"
"GO:0072359","GO:0072359","circulatory system development",98,0.250809242966936,0.958118114347635,0.613386613386613,0.82907703456862,0.749755116451308,560,"tags=58%, list=58%, signal=27%","Bicc1/Ghrl/Hmga2/Fgfr2/Pax6/Adgrg6/Anxa2/Cdk1/Isl1/Tcf7l2/Ncam1/Abcc8/Nfix/Cpe/Tpm1/Errfi1/Ptn/Notch2/Col18a1/Hpgd/Zfp36l1/Ece1/Cdh2/Col27a1/Kit/Flrt2/Igf2/Adamts1/Hipk2/Nrp1/Rbp4/Chd7/Foxo1/Ccnd2/Rock1/Mdk/Lmna/Sulf1/Gpc3/Cdkn1a/Tmem65/Tgfbr1/Fhl2/Prox1/Mia3/Epha3/Pik3r3/Adgrb3/Anpep/Sema3c/Ccnb1/Hs6st1/Rps6ka2/Amotl2/Tgfb2/Cxadr/Tspan12"
"GO:0080134","GO:0080134","regulation of response to stress",80,0.252914742877562,0.952919600558048,0.615384615384615,0.829573253601522,0.750203859744496,467,"tags=49%, list=49%, signal=27%","Ins2/Ghrl/St3gal4/Mapt/Hmga2/Eya2/Anxa2/Isl1/Slc7a2/Pdx1/Ppp3ca/Igf1r/Errfi1/Ptn/Arg1/Gch1/Lmnb1/Dpp4/Rfwd3/Dusp10/Ncoa7/Igf2/Hipk2/Foxo1/Lrp8/Dek/Fmn2/Clu/Il1r1/Mdk/Lmna/Cd200/Stox1/Cck/Ins1/Serping1/Ffar4/Sesn3/Pik3r1"
"GO:0071417","GO:0071417","cellular response to organonitrogen compound",51,0.260672032070672,0.949436961860394,0.614385614385614,0.829573253601522,0.750203859744496,467,"tags=53%, list=49%, signal=29%","Ins2/Gnao1/Gcg/Ghr/Ppp3ca/Igf1r/Gnas/Gria2/Rap1b/Gck/Lmnb1/Zfp36l1/Ezh2/Cacna2d1/Igf2/Gabrb3/Marcks/Cacna1a/Foxo1/Cdh1/Rock1/Grb10/Nucks1/Ins1/Hsp90b1/Sesn3/Pik3r1"
"GO:0001558","GO:0001558","regulation of cell growth",26,0.280408053528396,0.939326569472394,0.615384615384615,0.829573253601522,0.750203859744496,551,"tags=58%, list=57%, signal=25%","Mapt/Map1b/Bcl2/Frzb/Igfbpl1/Dbn1/Nrp1/Cdh1/Gng4/Cdkn1a/Tgfbr1/Sema3c/Mgll/Tgfb2/Tnr"
"GO:0080135","GO:0080135","regulation of cellular response to stress",41,0.264537062343941,0.93738345143855,0.617382617382617,0.831532104259377,0.751975297429843,369,"tags=39%, list=38%, signal=25%","Mapt/Hmga2/Eya2/Pdx1/Igf1r/Ptn/Gch1/Lmnb1/Rfwd3/Dusp10/Ncoa7/Hipk2/Foxo1/Dek/Fmn2/Clu"
"GO:0006310","GO:0006310","DNA recombination",13,0.308986114975052,0.918686130542911,0.618381618381618,0.832143165476499,0.752527895385038,584,"tags=77%, list=61%, signal=31%","Top2a/Rfwd3/Ezh2/Lig1/Mcm7/Mcm6/Nucks1/Actb/Hmgb2/Bcl11b"
"GO:0021700","GO:0021700","developmental maturation",35,0.268291741472511,0.931986157483353,0.62037962037962,0.832505510293043,0.752855572873132,309,"tags=40%, list=32%, signal=28%","Nfix/Bcl2/Baiap3/Sez6l2/Aurka/Tcp11/Sez6l/Cdc20/Stxbp1/Igsf21/Ptbp3/Camk2b/Nfasc/Cacna1a"
"GO:0048145","GO:0048145","regulation of fibroblast proliferation",13,0.307849568284712,0.915306918240073,0.62037962037962,0.832505510293043,0.752855572873132,513,"tags=54%, list=53%, signal=25%","Hmga2/Anxa2/Cdk6/E2f1/Fndc3b/Cdkn1a/Ccnb1"
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process",13,0.307419306167645,0.914027650919343,0.621378621378621,0.832505510293043,0.752855572873132,230,"tags=38%, list=24%, signal=30%","Ins2/Mlxipl/Fmo2/Pdk3/Akr1cl"
"GO:0000302","GO:0000302","response to reactive oxygen species",18,0.290082710811297,0.913289590672204,0.621378621378621,0.832505510293043,0.752855572873132,488,"tags=56%, list=51%, signal=28%","Bcl2/Gch1/Ezh2/Ambp/Lig1/Cat/Agap3/Ptprn/Sesn3/Hdac6"
"GO:0090150","GO:0090150","establishment of protein localization to membrane",11,0.312743410399141,0.900101461273223,0.619380619380619,0.832505510293043,0.752855572873132,332,"tags=45%, list=35%, signal=30%","Mtch1/Snap25/Krt18/Pard3/Arl6ip1"
