,gene_name,total_highly_variable,total_velocity_genes,total_velocity_r2,317s1_highly_variable,317s1_velocity_genes,317s1_velocity_r2,317s2_highly_variable,317s2_velocity_genes,317s2_velocity_r2,320s1_highly_variable,320s1_velocity_genes,320s1_velocity_r2,320s2_highly_variable,320s2_velocity_genes,320s2_velocity_r2,323s1_highly_variable,323s1_velocity_genes,323s1_velocity_r2,323s2_highly_variable,323s2_velocity_genes,323s2_velocity_r2,326s1_highly_variable,326s1_velocity_genes,326s1_velocity_r2,326s2_highly_variable,326s2_velocity_genes,326s2_velocity_r2,329s1_highly_variable,329s1_velocity_genes,329s1_velocity_r2,329s2_highly_variable,329s2_velocity_genes,329s2_velocity_r2,overdisp_S,overdisp_U,nonzero_S,nonzero_U
916,Rhoj,,,,True,True,0.3278287649154663,,,,,,,,,,,,,True,True,0.19232600927352905,,,,True,True,0.2975946068763733,,,,,,,0.21383539512349,0.152129984081816,0.06141774891774893,0.059794372294372296
917,Riiad1,True,True,0.16371798515319824,,,,,,,True,True,0.06888449192047119,True,True,0.15706932544708252,True,True,0.08492165803909302,True,True,0.07882851362228394,True,True,0.09778416156768799,True,True,0.07538121938705444,True,True,0.0734969973564148,True,True,0.08500999212265015,0.59435028931321,0.434695089246461,0.1277056277056277,0.06493506493506494
918,Rimbp2,True,True,0.7485461533069611,True,True,0.5399318933486938,True,True,0.5104039311408997,True,True,0.5948630273342133,True,True,0.5408982634544373,True,True,0.5386031568050385,True,True,0.6254520416259766,True,True,0.5481270849704742,True,True,0.6111562550067902,True,True,0.6160746812820435,True,True,0.4808926582336426,0.770301286508354,0.562229374858207,0.2050865800865801,0.46888528138528135
919,Riok3,True,True,0.39982807636260986,,,,True,True,0.1156235933303833,,,,True,True,0.17279303073883057,,,,True,True,0.02335458993911743,True,True,0.07206010818481445,,,,,,,True,True,0.04496794939041138,7.08032072788042,1.93038958497164,0.35876623376623373,0.25027056277056275
920,Ripply3,True,True,0.16813397407531738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.241823541345115,11262.8786382563,0.12175324675324675,0.010822510822510824
921,Rnf114,True,True,0.06126481294631958,,,,,,,True,True,0.03145796060562134,,,,,,,True,True,0.2553694248199463,,,,True,True,0.11137527227401733,True,True,0.07167232036590576,,,,1.88158132215057,3.36338170890692,0.40259740259740256,0.1902056277056277
922,Rnf130,True,True,0.8687139302492142,True,True,0.7131460905075073,True,True,0.739769697189331,True,True,0.67842036485672,True,True,0.6856216192245483,True,True,0.7155052125453949,True,True,0.6848518550395966,True,True,0.7610060572624207,True,True,0.6962845325469971,True,True,0.7475332915782928,True,True,0.6756781339645386,1.17490559178389,0.604150480798849,0.5254329004329004,0.3887987012987013
923,Rnf220,,,,,,,,,,,,,,,,,,,True,True,0.08424168825149536,,,,,,,,,,,,,3.59094953899217,0.106515172620432,0.275974025974026,0.174512987012987
924,Robo1,True,True,0.11555278301239014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.332044332863998,0.25473734718787,0.025432900432900436,0.1791125541125541
925,Robo2,,,,,,,,,,,,,,,,,,,True,True,0.20442867279052734,,,,,,,,,,,,,0.226637593401086,0.078143837150798,0.010010822510822512,0.10335497835497835
926,Rock1,True,True,0.4956815838813782,True,True,0.1625213623046875,True,True,0.2772243022918701,True,True,0.05197173357009888,True,True,0.3486984968185425,True,True,0.07198762893676758,True,True,0.3693621754646301,True,True,0.2142205834388733,True,True,0.14775222539901733,True,True,0.3441544771194458,True,True,0.19414293766021729,3.44630845042636,2.09998854393473,0.5643939393939393,0.38663419913419916
927,Rora,,,,,,,,,,,,,,,,,,,True,True,0.016272366046905518,,,,,,,,,,,,,1.44294318100911,0.496450530945002,0.07521645021645022,0.5852272727272727
928,Rpa2,True,True,0.145671546459198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.391202430808202,inf,0.24269480519480519,0.006493506493506494
929,Rph3al,True,True,0.7704230397939682,True,True,0.6582799553871155,True,True,0.6867364048957825,True,True,0.560949057340622,True,True,0.6390705406665802,True,True,0.5788200795650482,True,True,0.6679037809371948,True,True,0.5950550138950348,True,True,0.639593631029129,True,True,0.6630562245845795,True,True,0.618044376373291,1.28441156629166,1.0093074260328,0.5752164502164502,0.5064935064935066
930,Rpn2,True,True,0.2870943546295166,True,True,0.04241067171096802,True,True,0.13027578592300415,True,True,0.10941660404205322,True,True,0.2790539860725403,True,True,0.16611486673355103,True,True,0.062156081199645996,True,True,0.20522290468215942,True,True,0.09751802682876587,True,True,0.11996155977249146,True,True,0.1281958818435669,2.15017667336793,1.15662936152777,0.7343073593073592,0.0854978354978355
931,Rps3,,,,,,,,,,,,,,,,,,,True,True,0.6775193512439728,,,,True,True,0.57357257604599,,,,,,,3.16884316526834,3.39708310444954,0.9285714285714285,0.9986471861471861
932,Rps6ka2,True,True,0.4469573497772217,True,True,0.11783468723297119,True,True,0.11349296569824219,True,True,0.09136414527893066,,,,True,True,0.16541635990142822,True,True,0.031762540340423584,True,True,0.14626383781433105,,,,,,,True,True,0.09635883569717407,1.56492135958619,0.416697432499153,0.04680735930735931,0.14826839826839827
933,Rragb,True,True,0.5131012201309204,,,,True,True,0.23333895206451416,,,,True,True,0.23450881242752075,True,True,0.2212490439414978,True,True,0.16313117742538452,,,,True,True,0.2499861717224121,,,,,,,0.515810882557763,0.300025219649318,0.03246753246753247,0.0654761904761905
934,Rras2,,,,,,,,,,True,True,0.02847611904144287,,,,,,,,,,,,,,,,,,,True,True,0.0339089035987854,0.881425857503187,0.960801472830833,0.19047619047619047,0.07413419913419914
935,Rrm1,True,True,0.48411935567855835,True,True,0.2462615966796875,True,True,0.22655177116394043,True,True,0.19710063934326172,True,True,0.19037693738937378,True,True,0.27212733030319214,True,True,0.051328182220458984,True,True,0.3086969256401062,True,True,0.1585877537727356,,,,True,True,0.11684900522232056,0.378090234772808,0.153355304278168,0.19696969696969696,0.021915584415584416
936,Rrm2,True,True,0.29631733894348145,True,True,0.1417345404624939,,,,,,,,,,True,True,0.0939645767211914,True,True,0.051821351051330566,,,,,,,,,,,,,0.121923763443088,inf,0.1718073593073593,0.004058441558441558
937,Rtn1,True,True,0.11095184087753296,,,,True,True,0.1082201600074768,,,,,,,,,,True,True,0.04362207651138306,,,,,,,True,True,0.05821496248245239,,,,0.0386165068946876,0.0188976470169605,0.031114718614718616,0.010822510822510824
938,Rundc1,True,True,0.33935946226119995,,,,True,True,0.012214481830596924,,,,,,,True,True,0.07630181312561035,,,,True,True,0.17558670043945312,,,,,,,,,,4.10289027508225,0.898923785217187,0.13392857142857145,0.11228354978354979
939,Runx1t1,True,True,0.8438259661197662,True,True,0.7183276116847992,True,True,0.7143107056617737,True,True,0.6734465658664703,True,True,0.7626619935035706,True,True,0.74733966588974,True,True,0.7302842438220978,True,True,0.7549082934856415,True,True,0.7232502996921539,True,True,0.6823882162570953,True,True,0.7415487766265869,0.366150474757403,0.269488685030934,0.37905844155844154,0.42694805194805197
940,S100a10,True,True,0.13267076015472412,,,,True,True,0.03562211990356445,,,,,,,,,,,,,,,,,,,,,,,,,0.394877613945006,0.180419634875544,0.4242424242424242,0.01785714285714286
941,Sae1,,,,,,,True,True,0.049893975257873535,,,,True,True,0.017937541007995605,,,,,,,,,,,,,,,,True,True,0.041930198669433594,1.2632190019515,0.874457797302275,0.5110930735930737,0.13852813852813853
942,Samd5,True,True,0.46733999252319336,True,True,0.1430264711380005,,,,,,,True,True,0.1741812825202942,,,,True,True,0.2401881217956543,True,True,0.22968947887420654,True,True,0.14420968294143677,True,True,0.3763788342475891,,,,0.306203473861602,0.351913683220538,0.03300865800865801,0.08387445887445888
943,Sat1,True,True,0.021159470081329346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.563853086634098,24144.3529304101,0.3303571428571428,0.011363636363636364
944,Sbspon,True,True,0.6311724781990051,True,True,0.24862200021743774,True,True,0.27525776624679565,True,True,0.3332488536834717,True,True,0.2637678384780884,True,True,0.34740936756134033,True,True,0.24852138757705688,True,True,0.224775493144989,True,True,0.4174094796180725,True,True,0.22951316833496094,True,True,0.3415275812149048,0.238516590372569,0.340464125623268,0.13825757575757577,0.034090909090909095
945,Scfd1,,,,True,True,0.01914912462234497,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14916246284978,1.42360692259023,0.36174242424242425,0.2472943722943723
946,Scg3,True,True,0.7351732552051544,True,True,0.6112244129180908,True,True,0.5441491007804871,True,True,0.4656428098678589,True,True,0.5860190987586975,True,True,0.5508028864860535,True,True,0.5599299967288971,True,True,0.6269190311431885,True,True,0.49830085039138794,True,True,0.4579613208770752,True,True,0.6323591768741608,0.401333428258211,0.313038705174936,0.4085497835497835,0.1341991341991342
947,Scg5,True,True,0.7547873556613922,True,True,0.5359052419662476,True,True,0.5680634081363678,True,True,0.5319538116455078,True,True,0.5323498547077179,True,True,0.5080689489841461,True,True,0.47417151927948,True,True,0.5561229288578033,True,True,0.5291959345340729,True,True,0.5194547772407532,True,True,0.5249071419239044,0.453574977121052,0.647267287226524,0.27895021645021645,0.12932900432900432
948,Scgn,True,True,0.4261872172355652,True,True,0.07766157388687134,True,True,0.28474897146224976,True,True,0.18737298250198364,True,True,0.10944360494613647,True,True,0.3071417808532715,True,True,0.1269473433494568,True,True,0.1969655156135559,True,True,0.074413001537323,,,,True,True,0.24510270357131958,0.363877173537965,0.445253877898885,0.40665584415584416,0.049783549783549784
949,Scin,True,True,0.4922402501106262,,,,True,True,0.2710169553756714,True,True,0.15625333786010742,,,,True,True,0.2298448085784912,True,True,0.21535086631774902,True,True,0.24925494194030762,True,True,0.2643011808395386,True,True,0.1694968342781067,True,True,0.2976040840148926,0.244092369897083,0.0623814005097341,0.10551948051948053,0.03165584415584416
950,Scn3a,True,True,0.4433513879776001,True,True,0.1705794334411621,True,True,0.06740188598632812,True,True,0.13934844732284546,True,True,0.14141541719436646,True,True,0.20410627126693726,True,True,0.10310834646224976,True,True,0.1176953911781311,True,True,0.21237188577651978,True,True,0.18415558338165283,,,,0.159279086389654,0.171761097501731,0.03977272727272727,0.058982683982683984
951,Scn9a,True,True,0.5654570162296295,,,,,,,True,True,0.07011407613754272,True,True,0.138469398021698,,,,True,True,0.18869948387145996,True,True,0.15647470951080322,True,True,0.18501591682434082,True,True,0.1580522656440735,True,True,0.16453635692596436,0.0637346242944393,0.0756711395000477,0.032196969696969696,0.03977272727272728
952,Scpep1,True,True,0.215559720993042,True,True,0.011857092380523682,,,,,,,,,,,,,True,True,0.14517217874526978,,,,,,,,,,True,True,0.09945082664489746,2.40027864667252,0.656725505266377,0.2757034632034632,0.058712121212121215
953,Scrn1,True,True,0.3486659526824951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371519106062697,0.515359615678614,0.026515151515151516,0.06628787878787878
954,Sct,True,True,0.07639110088348389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3393021669747,inf,0.21996753246753248,0.00974025974025974
955,Scube1,True,True,0.6394465267658234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0404190997808638,0.0425933332856689,0.008928571428571428,0.0441017316017316
956,Sdf2l1,True,True,0.30622750520706177,,,,,,,True,True,0.07186257839202881,,,,,,,,,,True,True,0.1164063811302185,,,,,,,,,,0.322973075389653,inf,0.41017316017316013,0.00027056277056277056
957,Sdk1,True,True,0.39733147621154785,True,True,0.17546218633651733,True,True,0.18824976682662964,True,True,0.21322983503341675,True,True,0.12495619058609009,True,True,0.1921284794807434,True,True,0.15972745418548584,True,True,0.1993260383605957,True,True,0.08802288770675659,True,True,0.20190489292144775,True,True,0.22488683462142944,0.282008575413203,0.352184398046593,0.04653679653679654,0.38825757575757575
958,Sdk2,True,True,0.5817026495933533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103834800108756,0.082348695058631,0.012175324675324676,0.03571428571428571
959,Sec11c,True,True,0.0774112343788147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01853351949293,0.29407150362348,0.35389610389610393,0.011093073593073592
960,Sec24d,,,,True,True,0.34680241346359253,True,True,0.35851800441741943,True,True,0.3421217203140259,,,,,,,True,True,0.159232497215271,,,,True,True,0.2722570300102234,True,True,0.4222716689109802,,,,0.713834425236928,0.284592311874283,0.11417748917748918,0.10362554112554113
961,Sec61b,True,True,0.06692016124725342,,,,,,,True,True,0.021224141120910645,,,,,,,,,,,,,,,,,,,,,,2.19376788076629,0.1978630358003,0.979978354978355,0.00946969696969697
962,Sel1l,True,True,0.7053562700748444,True,True,0.45047539472579956,True,True,0.4889758825302124,True,True,0.47939103841781616,True,True,0.34800130128860474,True,True,0.47734278440475464,True,True,0.3269141912460327,True,True,0.5240881443023682,True,True,0.4844599962234497,True,True,0.4673783779144287,True,True,0.44298458099365234,0.936800175588714,0.709031506417241,0.16747835497835495,0.2654220779220779
963,Selenbp1,True,True,0.2715000510215759,,,,True,True,0.08746868371963501,,,,,,,,,,,,,True,True,0.03616654872894287,,,,,,,True,True,0.08542990684509277,0.372944627489012,0.23752412053176,0.2224025974025974,0.020021645021645024
964,Selm,True,True,0.15128326416015625,,,,,,,,,,,,,,,,,,,,,,True,True,0.02015852928161621,,,,,,,0.735738031314713,inf,0.7107683982683982,0.008387445887445888
965,Sema3c,True,True,0.5824209451675415,True,True,0.4005194306373596,True,True,0.42625027894973755,True,True,0.3805955648422241,,,,,,,True,True,0.39333635568618774,True,True,0.48771756887435913,True,True,0.3644954562187195,,,,True,True,0.45346367359161377,0.442087094120766,0.276749494261631,0.08739177489177491,0.11553030303030304
966,Sema3g,True,True,0.650896817445755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.210214888297169,0.13286250210369,0.03382034632034632,0.02867965367965368
967,Sepsecs,True,True,0.29610520601272583,,,,,,,True,True,0.019552171230316162,True,True,0.08404672145843506,,,,True,True,0.091563880443573,True,True,0.025179266929626465,True,True,0.043270111083984375,,,,,,,1.64556196366607,1.21213890278177,0.1057900432900433,0.12445887445887446
968,Serinc1,True,True,0.3919370770454407,True,True,0.10823893547058105,True,True,0.10269933938980103,True,True,0.11528033018112183,,,,,,,,,,True,True,0.23469704389572144,,,,True,True,0.1086607575416565,True,True,0.10596680641174316,4.10454419524704,1.76468385567524,0.5738636363636362,0.11255411255411256
969,Serinc2,True,True,0.7330615222454071,True,True,0.5987264811992645,True,True,0.40815263986587524,True,True,0.4996289014816284,True,True,0.4217589497566223,True,True,0.4740478992462158,True,True,0.5453322529792786,True,True,0.6012684404850006,True,True,0.44525378942489624,True,True,0.6195709705352783,True,True,0.43844276666641235,0.642050725255202,0.602079712966523,0.20535714285714285,0.09767316017316018
970,Serp2,True,True,0.11425638198852539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.701369337613027,0.865381056892771,0.045725108225108224,0.027056277056277056
971,Serpina1c,True,True,0.09414643049240112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299140898063021,0.0691951559329508,0.4366883116883117,0.005952380952380952
972,Serping1,True,True,0.5571376085281372,True,True,0.23006802797317505,True,True,0.2381654977798462,True,True,0.16024315357208252,True,True,0.2990877032279968,True,True,0.3279218077659607,True,True,0.21971911191940308,,,,True,True,0.43924999237060547,True,True,0.2216007113456726,True,True,0.08140325546264648,0.737394153692445,0.220882997482615,0.22862554112554112,0.050865800865800864
973,Serpini1,True,True,0.4714438319206238,True,True,0.25929856300354004,True,True,0.3479999899864197,True,True,0.2721424102783203,True,True,0.2940295338630676,True,True,0.11504226922988892,True,True,0.30871903896331787,True,True,0.3217954635620117,True,True,0.24422281980514526,True,True,0.21645021438598633,True,True,0.3039107322692871,0.463805787353372,0.23297979184562,0.17288961038961037,0.0892857142857143
974,Sesn2,True,True,0.11815690994262695,,,,,,,,,,,,,True,True,0.06049954891204834,,,,,,,,,,,,,,,,0.599194184137526,0.17731469484224,0.22483766233766234,0.015422077922077924
975,Sesn3,True,True,0.3884938955307007,True,True,0.0791277289390564,True,True,0.016480624675750732,True,True,0.1093214750289917,True,True,0.1517621874809265,True,True,0.031355857849121094,True,True,0.1504543423652649,,,,True,True,0.08035284280776978,True,True,0.12456488609313965,True,True,0.14151620864868164,1.30220465123814,0.630596738992989,0.20562770562770563,0.1222943722943723
976,Setbp1,True,True,0.6454723477363586,True,True,0.44855546951293945,True,True,0.37566155195236206,True,True,0.4790765643119812,True,True,0.42463600635528564,True,True,0.51998171210289,True,True,0.2896071672439575,True,True,0.40862029790878296,True,True,0.472064733505249,True,True,0.41952335834503174,True,True,0.4559682011604309,1.34365489018582,0.927690937717409,0.13365800865800864,0.6217532467532467
977,Sez6l,True,True,0.6973723471164703,True,True,0.4193275570869446,True,True,0.2853497862815857,True,True,0.43870240449905396,True,True,0.3744874596595764,True,True,0.3018338680267334,True,True,0.4696560502052307,True,True,0.3799864649772644,True,True,0.4459436535835266,True,True,0.292549192905426,True,True,0.4141300320625305,0.199599152738257,0.177694919864733,0.06141774891774893,0.12229437229437232
978,Sez6l2,True,True,0.6655830442905426,True,True,0.4053143262863159,True,True,0.5142323076725006,True,True,0.5146899521350861,True,True,0.3988075852394104,True,True,0.5615240931510925,True,True,0.41041451692581177,True,True,0.5457289814949036,True,True,0.5284271836280823,True,True,0.5012665092945099,True,True,0.43895161151885986,0.457766148563569,0.475957968978642,0.17775974025974028,0.091991341991342
979,Sfxn2,True,True,0.35052889585494995,,,,True,True,0.11320233345031738,True,True,0.16653794050216675,True,True,0.14810162782669067,True,True,0.1078948974609375,True,True,0.11066240072250366,True,True,0.12897443771362305,,,,True,True,0.13844329118728638,True,True,0.05958151817321777,1.60195368730993,1.27090126726335,0.36038961038961037,0.10308441558441558
980,Sgce,True,True,0.44845467805862427,,,,True,True,0.09612816572189331,True,True,0.030506432056427002,True,True,0.07107830047607422,,,,,,,True,True,0.11469084024429321,,,,True,True,0.12221366167068481,,,,1.00464109168628,0.51813097902884,0.18668831168831168,0.14177489177489178
981,Sgol1,True,True,0.6467471718788147,True,True,0.42127376794815063,,,,,,,,,,,,,True,True,0.3891134262084961,,,,,,,,,,,,,0.0980464144264116,0.0613450842544203,0.06845238095238096,0.007846320346320346
982,Sgsm1,True,True,0.012822329998016357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95430364125007,0.999077398319079,0.06926406926406926,0.10497835497835498
983,Sh2d4a,True,True,0.7764174342155457,True,True,0.5742663145065308,True,True,0.47696542739868164,True,True,0.46952342987060547,True,True,0.5958574116230011,True,True,0.5031440854072571,True,True,0.4844231605529785,True,True,0.49405425786972046,True,True,0.5372293889522552,True,True,0.5237530171871185,True,True,0.506643682718277,0.321867083867053,0.195882144364933,0.10687229437229437,0.05546536796536797
984,Sh3kbp1,True,True,0.26088428497314453,,,,,,,True,True,0.035034358501434326,,,,,,,True,True,0.13831967115402222,True,True,0.039472222328186035,,,,,,,True,True,0.04036390781402588,1.54341385940003,0.477035996358429,0.09632034632034632,0.16504329004329005
985,Shank2,True,True,0.8294293880462646,True,True,0.6782492697238922,True,True,0.72311732172966,True,True,0.7400465309619904,True,True,0.7171690464019775,True,True,0.693867564201355,True,True,0.6683717966079712,True,True,0.6719210147857666,True,True,0.7377667129039764,True,True,0.7086742520332336,True,True,0.7335734069347382,0.357792532690139,0.2934056391271,0.12472943722943722,0.37770562770562766
986,Shc2,True,True,0.4610925316810608,,,,True,True,0.22332191467285156,True,True,0.22372722625732422,,,,True,True,0.17126566171646118,True,True,0.1689441204071045,True,True,0.25494641065597534,,,,True,True,0.1337796449661255,True,True,0.13270533084869385,0.679817727485019,0.648523402428978,0.0800865800865801,0.06872294372294373
987,Shcbp1,True,True,0.6830253899097443,True,True,0.5899378955364227,True,True,0.5055705308914185,True,True,0.461124062538147,True,True,0.5691634714603424,,,,True,True,0.6049067378044128,True,True,0.6029207110404968,True,True,0.473624050617218,True,True,0.5175898969173431,True,True,0.6273719072341919,0.107823215139127,0.0914225785889275,0.06601731601731603,0.03192640692640693
988,Shf,True,True,0.6336243152618408,True,True,0.4709742069244385,True,True,0.295388400554657,True,True,0.4926186203956604,True,True,0.4075849652290344,True,True,0.4311944842338562,True,True,0.4257921576499939,True,True,0.46674293279647827,True,True,0.3100641965866089,True,True,0.49387049674987793,True,True,0.3964703679084778,0.255259449700844,0.204073803800859,0.14962121212121213,0.043560606060606064
989,Shmt1,,,,,,,,,,,,,True,True,0.28684860467910767,,,,,,,,,,True,True,0.30068153142929077,,,,True,True,0.23736339807510376,0.303195101359453,0.200681020295383,0.11823593073593074,0.0275974025974026
990,Shroom3,,,,,,,,,,True,True,0.04321944713592529,,,,,,,,,,,,,,,,,,,,,,0.816903370589793,0.337530917956118,0.12337662337662338,0.266504329004329
991,Ska1,True,True,0.6175609230995178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0836398192773185,0.117710262661315,0.06168831168831169,0.007575757575757576
992,Skap1,True,True,0.5132101476192474,,,,,,,True,True,0.22304975986480713,,,,True,True,0.2712075710296631,,,,True,True,0.2426169514656067,,,,True,True,0.23167896270751953,,,,0.208210058095132,0.0892929994247836,0.02326839826839827,0.05627705627705628
993,Slc16a10,True,True,0.860337570309639,True,True,0.6323762536048889,True,True,0.6269348859786987,True,True,0.6597413420677185,True,True,0.6577050089836121,True,True,0.7310793697834015,True,True,0.658016562461853,True,True,0.6429832875728607,True,True,0.6720736920833588,True,True,0.5871475338935852,True,True,0.6774606704711914,0.279629814787615,0.174013499285262,0.13528138528138528,0.1764069264069264
994,Slc16a12,True,True,0.3682844042778015,True,True,0.1411358118057251,True,True,0.3583831191062927,True,True,0.21929699182510376,True,True,0.15939313173294067,True,True,0.25097739696502686,True,True,0.1251460313796997,True,True,0.24563395977020264,True,True,0.02308034896850586,True,True,0.2548788785934448,True,True,0.18448996543884277,0.680787932215778,0.45485498461334,0.11228354978354979,0.2719155844155844
995,Slc16a5,True,True,0.35180234909057617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.441371052827583,0.119759504165265,0.0716991341991342,0.012987012987012988
996,Slc24a2,True,True,0.572834312915802,,,,True,True,0.19037920236587524,,,,,,,,,,True,True,0.3173840641975403,,,,,,,,,,True,True,0.3453974723815918,0.0381407248593273,0.0846949848876258,0.007575757575757576,0.07656926406926406
997,Slc25a12,True,True,0.27877533435821533,,,,,,,True,True,0.0532492995262146,,,,,,,,,,,,,True,True,0.03732115030288696,True,True,0.014667093753814697,,,,1.05135365715467,0.645952502157052,0.06926406926406926,0.05952380952380952
998,Slc29a4,True,True,0.1804555058479309,,,,True,True,0.03245574235916138,,,,,,,,,,,,,,,,,,,,,,,,,1.3660435990746,0.424806515900842,0.17532467532467533,0.03273809523809524
999,Slc2a2,True,True,0.7571713626384735,True,True,0.5160428583621979,True,True,0.3530957102775574,True,True,0.460101842880249,True,True,0.4791616201400757,True,True,0.5473997890949249,True,True,0.4018849730491638,True,True,0.44865530729293823,True,True,0.5586291253566742,True,True,0.5372612774372101,True,True,0.48365211486816406,0.195480788178169,0.107047496589652,0.13852813852813856,0.04220779220779221
1000,Slc2a5,True,True,0.5453051030635834,True,True,0.10580432415008545,True,True,0.3661543130874634,True,True,0.19933223724365234,True,True,0.2967725396156311,True,True,0.25853240489959717,True,True,0.19184863567352295,True,True,0.38303160667419434,True,True,0.18920975923538208,True,True,0.30710089206695557,True,True,0.3521767258644104,0.35694461665318,0.161661688239658,0.15557359307359309,0.036255411255411256
1001,Slc30a8,True,True,0.9197079092264175,True,True,0.6908698081970215,True,True,0.6970804929733276,True,True,0.7272290587425232,True,True,0.6717285215854645,True,True,0.5583245754241943,True,True,0.7791317403316498,True,True,0.6784216463565826,True,True,0.693934977054596,True,True,0.7116064429283142,True,True,0.6836069822311401,0.108712864943928,0.091646769788735,0.12148268398268398,0.09172077922077923
1002,Slc31a2,True,True,0.3662777543067932,True,True,0.04135364294052124,True,True,0.21730577945709229,True,True,0.10119521617889404,,,,,,,True,True,0.06283044815063477,,,,,,,,,,True,True,0.13342887163162231,1.31900124899339,0.520667077139062,0.2748917748917749,0.04166666666666667
1003,Slc35b1,True,True,0.5726448893547058,True,True,0.41339170932769775,True,True,0.36363106966018677,True,True,0.48026609420776367,True,True,0.3425425887107849,True,True,0.3817386031150818,True,True,0.43406790494918823,True,True,0.36892151832580566,True,True,0.46693509817123413,True,True,0.4564473032951355,True,True,0.36243993043899536,1.77131294266318,0.647295504232788,0.487012987012987,0.14366883116883117
1004,Slc36a1,True,True,0.21844422817230225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68732493926743,0.355129775702187,0.09659090909090909,0.03463203463203463
1005,Slc37a1,True,True,0.1651238203048706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51814951430529,0.601109518066064,0.12121212121212122,0.06655844155844157
1006,Slc38a4,,,,,,,True,True,0.14058566093444824,,,,,,,,,,True,True,0.031849563121795654,True,True,0.20235753059387207,,,,True,True,0.2111220359802246,True,True,0.08518093824386597,0.660758626126987,0.14349126579645,0.24972943722943725,0.03814935064935065
1007,Slc38a5,True,True,0.19199061393737793,True,True,0.018073558807373047,True,True,0.055103957653045654,True,True,0.01082456111907959,True,True,0.023576021194458008,,,,True,True,0.012991607189178467,True,True,0.059055984020233154,,,,True,True,0.11696171760559082,,,,0.163680803086728,0.10847840086405,0.4172077922077922,0.007305194805194806
1008,Slc39a10,,,,True,True,0.33662939071655273,True,True,0.35483384132385254,True,True,0.44727301597595215,True,True,0.35245925188064575,True,True,0.35655349493026733,True,True,0.2779427766799927,True,True,0.3288379907608032,True,True,0.3084046244621277,True,True,0.3414783477783203,True,True,0.3063749074935913,1.01262263531299,0.458463289526856,0.20833333333333334,0.08928571428571429
1009,Slc39a2,True,True,0.6418368518352509,True,True,0.5125594735145569,,,,True,True,0.4853968620300293,,,,,,,True,True,0.4041717052459717,,,,True,True,0.4556373953819275,,,,,,,0.110124214809509,0.0835469470402091,0.05546536796536797,0.014069264069264068
1010,Slc43a2,True,True,0.21825796365737915,,,,,,,,,,True,True,0.10973769426345825,,,,,,,,,,,,,,,,True,True,0.018502891063690186,0.643229160796939,0.613391471227321,0.08739177489177491,0.21590909090909094
1011,Slc4a7,True,True,0.15523719787597656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.963706375355616,0.726187839556854,0.11607142857142858,0.14772727272727273
1012,Slc7a14,True,True,0.7861921787261963,True,True,0.5200150012969971,True,True,0.6183663606643677,True,True,0.6737621426582336,True,True,0.632722407579422,True,True,0.6595005691051483,True,True,0.6448564231395721,True,True,0.6980705261230469,True,True,0.6018314957618713,True,True,0.6614169478416443,True,True,0.584925651550293,0.365791714800471,0.323825818486451,0.15313852813852813,0.33630952380952384
1013,Slc7a2,True,True,0.8661454319953918,True,True,0.6451480984687805,True,True,0.6977179646492004,True,True,0.6882764101028442,True,True,0.689841091632843,True,True,0.605906218290329,True,True,0.6503617167472839,True,True,0.6403659582138062,True,True,0.6049837470054626,True,True,0.7108221352100372,True,True,0.6964270174503326,0.259786975523719,0.177949785698877,0.11282467532467533,0.1047077922077922
1014,Slc7a5,True,True,0.15259605646133423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25791156046566,0.205251195637696,0.2113095238095238,0.04464285714285715
1015,Slc7a8,True,True,0.3306841254234314,,,,True,True,0.10544377565383911,,,,,,,,,,,,,,,,,,,True,True,0.1926857829093933,True,True,0.05888098478317261,0.3990987231179,0.268411169778412,0.058982683982683984,0.048701298701298704
1016,Slc9a9,True,True,0.35352039337158203,,,,,,,,,,True,True,0.18255674839019775,,,,True,True,0.14215534925460815,,,,True,True,0.14305400848388672,True,True,0.13316947221755981,,,,0.160829519417948,0.15563124971536,0.03327922077922078,0.10876623376623376
