"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006644","GO:0006644","phospholipid metabolic process",15,0.253534326172952,0.77857034589059,0.785214785214785,0.910421309459771,0.766935493656141,529,"tags=60%, list=57%, signal=26%","Gdpd1/Pcyt1b/Serinc2/Ocrl/Mboat1/Pik3r1/Pik3r3/Pip4k2a/Serinc1"
"GO:0030100","GO:0030100","regulation of endocytosis",23,0.248940872697399,0.812491081363269,0.791208791208791,0.911527962483377,0.767867734009202,296,"tags=35%, list=32%, signal=24%","Anxa2/Ppp3ca/Rock1/Actn4/Syt7/Ahi1/Pard3/Rab27a"
"GO:0030323","GO:0030323","respiratory tube development",19,0.25162086018768,0.798551325191742,0.788211788211788,0.911527962483377,0.767867734009202,521,"tags=53%, list=56%, signal=24%","Hmga2/Errfi1/Nfib/Fgfr2/Hipk2/Gpc3/Fndc3b/Hs6st1/Lama5/Tshz3"
"GO:0030324","GO:0030324","lung development",19,0.25162086018768,0.798551325191742,0.788211788211788,0.911527962483377,0.767867734009202,521,"tags=53%, list=56%, signal=24%","Hmga2/Errfi1/Nfib/Fgfr2/Hipk2/Gpc3/Fndc3b/Hs6st1/Lama5/Tshz3"
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway",16,0.25586235827484,0.793660922575608,0.791208791208791,0.911527962483377,0.767867734009202,565,"tags=56%, list=61%, signal=22%","Lmna/Nrp1/Tcf7l2/Bcl2/Eya2/Tgfbr1/Atf3/Tgfb2/Pdia3"
"GO:0046434","GO:0046434","organophosphate catabolic process",11,0.267170391985093,0.780658920211378,0.788211788211788,0.911527962483377,0.767867734009202,207,"tags=27%, list=22%, signal=21%","Nudt19/Gdpd1/Entpd3"
"GO:0060291","GO:0060291","long-term synaptic potentiation",13,0.258203022356446,0.776360503687256,0.79020979020979,0.911527962483377,0.767867734009202,561,"tags=69%, list=60%, signal=28%","Ptn/Camk2b/Grin2c/Snap25/Shank2/Scgn/Tshz3/Prkar1b/Tnr"
"GO:0008584","GO:0008584","male gonad development",10,0.267016383894751,0.768477631283149,0.79020979020979,0.911527962483377,0.767867734009202,516,"tags=60%, list=56%, signal=27%","Fndc3a/Hmga2/Bcl2/Arid5b/Tgfbr1/Tgfb2"
"GO:0046546","GO:0046546","development of primary male sexual characteristics",10,0.267016383894751,0.768477631283149,0.79020979020979,0.911527962483377,0.767867734009202,516,"tags=60%, list=56%, signal=27%","Fndc3a/Hmga2/Bcl2/Arid5b/Tgfbr1/Tgfb2"
"GO:0022407","GO:0022407","regulation of cell-cell adhesion",24,0.24775087300768,0.811032659508044,0.793206793206793,0.911652287347283,0.767972464807882,274,"tags=33%, list=30%, signal=24%","Arg1/Ppp3ca/Dusp10/Cdh1/Adk/St3gal4/Dpp4/Igf2"
"GO:0008016","GO:0008016","regulation of heart contraction",19,0.250861392848539,0.796141057419593,0.792207792207792,0.911652287347283,0.767972464807882,613,"tags=74%, list=66%, signal=26%","Isl1/Gch1/Tpm1/Cacna2d1/Atp2a2/Gnao1/Pik3r1/Tmem65/Chga/Tgfb2/Cxadr/Glrx3/Dsp/Prkca"
"GO:0042476","GO:0042476","odontogenesis",11,0.26518030818554,0.774843991923309,0.793206793206793,0.911652287347283,0.767972464807882,554,"tags=64%, list=60%, signal=26%","Ank/Lamb1/Fgfr2/Tcf7l2/Tspear/Lama5/Bcl11b"
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway",22,0.250345048904055,0.81415986082782,0.795204795204795,0.913223284651856,0.769295867040228,463,"tags=45%, list=50%, signal=23%","Pdx1/Lmna/Hells/Camk2b/Nrp1/Tcf7l2/Bcl2/Eya2/Tgfbr1/Atf3"
"GO:0001508","GO:0001508","action potential",17,0.253278045244906,0.797711089585027,0.797202797202797,0.914791790287429,0.770617170299962,581,"tags=65%, list=63%, signal=25%","Dcdc2a/Cacna2d1/Atp2a2/Kcnmb2/Fgf12/Scn3a/Dpp6/Scn9a/Cxadr/Kcnma1/Dsp"
"GO:0030001","GO:0030001","metal ion transport",63,0.235283489787752,0.865731619276132,0.798201798201798,0.915212362914423,0.770971459102246,580,"tags=65%, list=62%, signal=26%","Gnas/Isl1/Maged2/Abcc8/Ppp3ca/Slc30a8/Wnk3/Tmem163/Chd7/Slc39a10/Cacna2d1/Camk2b/Atp2a2/Vdr/Grin3a/Gnao1/Kcnb2/Kcnc3/Cnksr3/Gck/Bcl2/Kcnmb2/Grin2c/Kcnk16/Kcnh8/Cacna1a/Atox1/Fgf12/Scn3a/Dpp6/Atp2a3/Tgfb2/Scn9a/Itpr1/Klhl24/Pon3/Kcnma1/Magt1/Gas6/Slc31a2/Slc38a4"
"GO:0048870","GO:0048870","cell motility",123,0.231225967673405,0.891847945887651,0.801198801198801,0.916470091173649,0.772030964666704,575,"tags=63%, list=62%, signal=28%","Isl1/Ptn/Gfra3/Adamts1/Cd200/Celf3/Tpm1/Idh2/Pax6/Grb10/Pak3/Abcc8/Ppp3ca/Dusp10/Igsf8/Rock1/Lmna/Auts2/Mapt/Col18a1/Actn4/Dcdc2a/Wwc1/Cdh1/Lamb1/Camk2b/Dst/Errfi1/Fstl1/Nrp1/Dab1/St3gal4/Dpp4/Igf2/Pard3/Flrt2/Kit/Lamc1/Lrp8/Acvr1c/Bcl2/Igf1r/Nfix/Lmx1b/Phactr1/Cdh2/Il1r1/Dnah9/Unc5c/Fmn2/Gpc3/Prox1/Arid5b/Nde1/Pik3r1/Mia3/Tgfbr1/Fndc3b/Sulf1/Hdac6/Pik3r3/Epha3/Chga/Stmn1/Amotl2/Sema3c/Tgfb2/Lama5/Ntn4/Jam3/Cxadr/Enah/Syne2/Bcl11b/Tnr/Eps8/Map4k4/Gas6"
"GO:0046578","GO:0046578","regulation of Ras protein signal transduction",17,0.252445814851358,0.795089940904803,0.801198801198801,0.916470091173649,0.772030964666704,579,"tags=59%, list=62%, signal=23%","Auts2/Nrp1/Notch2/Cdh2/Stmn1/Tgfb2/Eps8l2/Eps8/Map4k4/Mmd2"
"GO:0019058","GO:0019058","viral life cycle",12,0.258160022606382,0.765311140320597,0.801198801198801,0.916470091173649,0.772030964666704,410,"tags=50%, list=44%, signal=28%","Top2a/Hmga2/Nrp1/Bcl2/Nucks1/Prox1"
"GO:0048709","GO:0048709","oligodendrocyte differentiation",16,0.252622112773023,0.783609986393813,0.802197802197802,0.916888009305071,0.772383017331882,349,"tags=38%, list=38%, signal=24%","Ptn/Pax6/Dusp10/Sox5/Tcf7l2/Nfix"
"GO:0003015","GO:0003015","heart process",21,0.248135215016666,0.801597627053731,0.804195804195804,0.917721868037325,0.773085456797893,613,"tags=71%, list=66%, signal=25%","Isl1/Gch1/Tpm1/Cacna2d1/Atp2a2/Gnao1/Pik3r1/Tmem65/Chga/Tgfb2/Rps6ka2/Cxadr/Glrx3/Dsp/Prkca"
"GO:0060047","GO:0060047","heart contraction",21,0.248135215016666,0.801597627053731,0.804195804195804,0.917721868037325,0.773085456797893,613,"tags=71%, list=66%, signal=25%","Isl1/Gch1/Tpm1/Cacna2d1/Atp2a2/Gnao1/Pik3r1/Tmem65/Chga/Tgfb2/Rps6ka2/Cxadr/Glrx3/Dsp/Prkca"
"GO:0040011","GO:0040011","locomotion",87,0.23183616620575,0.873677022237678,0.807192807192807,0.919073077628808,0.774223710685745,517,"tags=56%, list=56%, signal=28%","Ghrl/Ptn/Dbn1/Adamts1/Cd200/Tpm1/Idh2/Pax6/Pak3/Abcc8/Ppp3ca/Dusp10/Igsf8/Rock1/Lmna/Col18a1/Actn4/Cmtm8/Cdh1/Lamb1/Camk2b/Nrp1/St3gal4/Dpp4/Igf2/Flrt2/Kit/Acvr1c/Rcan2/Bcl2/Igf1r/Grin2c/Phactr1/Il1r1/Unc5c/Prox1/Pik3r1/Mia3/Tgfbr1/Sulf1/Hdac6/Epha3/Chga/Stmn1/Amotl2/Cmtm7/Sema3c/Tgfb2/Lama5"
"GO:0055085","GO:0055085","transmembrane transport",91,0.230924577723642,0.872024336163729,0.806193806193806,0.919073077628808,0.774223710685745,442,"tags=47%, list=48%, signal=27%","Ins2/Emb/Arg1/Grb10/Abcc8/Ppp3ca/Slc35b1/Ank/Slc30a8/Slc2a2/Wnk3/Tmem163/Chd7/Slc2a5/Slc39a10/Cacna2d1/Acsl1/Slc16a10/Atp2a2/Vdr/Grin3a/Slc7a2/Ahi1/Slc7a14/Kcnb2/Kcnc3/Cnksr3/Bcl2/Grin2c/Abcb9/Slc16a12/Kcnk16/Gabrb3/Pex5l/Kcnh8/Cacna1a/Arl6ip1/Ffar4/Atox1/Gpc3/Atp8b1/Fgf12/Scn3a"
"GO:0009617","GO:0009617","response to bacterium",22,0.247459157615185,0.804774507051515,0.808191808191808,0.919073077628808,0.774223710685745,177,"tags=27%, list=19%, signal=23%","Gch1/Litaf/Dusp10/Wfdc15b/Usp18/Chd7"
"GO:0060541","GO:0060541","respiratory system development",22,0.247308396834477,0.80428421025205,0.809190809190809,0.919073077628808,0.774223710685745,521,"tags=55%, list=56%, signal=25%","Chd7/Hmga2/Errfi1/Nfib/Myt1/Fgfr2/Hipk2/Gpc3/Fndc3b/Hs6st1/Lama5/Tshz3"
"GO:0060420","GO:0060420","regulation of heart growth",12,0.256535406727198,0.76049499327146,0.808191808191808,0.919073077628808,0.774223710685745,538,"tags=67%, list=58%, signal=28%","Ccnd2/Cdk1/Ncam1/Fgfr2/Prox1/Tgfbr1/Ccnb1/Cxadr"
"GO:0034763","GO:0034763","negative regulation of transmembrane transport",10,0.260884721168165,0.750830603114979,0.809190809190809,0.919073077628808,0.774223710685745,516,"tags=60%, list=56%, signal=27%","Grb10/Ppp3ca/Ahi1/Bcl2/Fgf12/Tgfb2"
"GO:0006812","GO:0006812","monoatomic cation transport",65,0.234373529972446,0.863793705414985,0.814185814185814,0.922573902213683,0.777172792175059,580,"tags=65%, list=62%, signal=26%","Gnas/Isl1/Maged2/Abcc8/Ppp3ca/Slc30a8/Wnk3/Tmem163/Chd7/Slc39a10/Cacna2d1/Camk2b/Atp2a2/Vdr/Grin3a/Gnao1/Kcnb2/Kcnc3/Cnksr3/Gck/Bcl2/Kcnmb2/Grin2c/Kcnk16/Kcnh8/Cacna1a/Atox1/Fgf12/Scn3a/Dpp6/Atp2a3/Tgfb2/Scn9a/Atp6v1b2/Itpr1/Klhl24/Pon3/Kcnma1/Magt1/Gas6/Slc31a2/Slc38a4"
"GO:0016567","GO:0016567","protein ubiquitination",22,0.245937412586405,0.799825562679456,0.814185814185814,0.922573902213683,0.777172792175059,468,"tags=45%, list=50%, signal=23%","Birc5/Cdc20/Trim35/Klhl7/Rfwd3/Klhl13/Bcl2/Tgfbr1/Uhrf1/Hdac6"
"GO:0014855","GO:0014855","striated muscle cell proliferation",14,0.249679285748584,0.760219790819633,0.813186813186813,0.922573902213683,0.777172792175059,538,"tags=64%, list=58%, signal=27%","Ccnd2/Cdk1/Ncam1/Fgfr2/Tgfbr1/Ccnb1/Ndc80/Tgfb2/Cxadr"
"GO:0021954","GO:0021954","central nervous system neuron development",10,0.25832774679739,0.743471587989976,0.817182817182817,0.925245333696038,0.779423196028089,361,"tags=40%, list=39%, signal=25%","Nrp1/Nfib/Fgfr2/Lmx1b"
"GO:0040012","GO:0040012","regulation of locomotion",79,0.230820981236456,0.861781062973823,0.82017982017982,0.927912587803127,0.781670080875875,517,"tags=56%, list=56%, signal=27%","Ghrl/Ptn/Dbn1/Adamts1/Cd200/Tpm1/Idh2/Pax6/Pak3/Abcc8/Ppp3ca/Dusp10/Igsf8/Rock1/Lmna/Col18a1/Actn4/Cdh1/Lamb1/Camk2b/Nrp1/St3gal4/Dpp4/Igf2/Flrt2/Kit/Acvr1c/Bcl2/Igf1r/Phactr1/Il1r1/Unc5c/Prox1/Pik3r1/Mia3/Tgfbr1/Sulf1/Hdac6/Epha3/Stmn1/Amotl2/Sema3c/Tgfb2/Lama5"
"GO:0009605","GO:0009605","response to external stimulus",117,0.228601643059347,0.877595002650458,0.823176823176823,0.930575674325674,0.783913454966087,565,"tags=62%, list=61%, signal=28%","Ghrl/Ins2/Isl1/Gch1/Cotl1/Ptn/Anxa2/Dbn1/Arg1/Cd200/Foxa3/Litaf/Dusp10/Trim35/Wfdc15b/Etv1/Auts2/Mapt/Slc2a2/Usp18/Cmtm8/Chd7/Ghr/Mlxipl/Nrp1/Vdr/Stxbp1/Grin3a/St3gal4/Nfib/Foxo1/Slc7a2/Dpp4/Igf2/Kit/Rab27a/Lrp8/Notch2/Gck/Acvr1c/Tcf7l2/Bcl2/Igf1r/Il1r1/Unc5c/Cacna1a/Wipf1/Ffar4/Gpc3/Serping1/Wipi1/Pik3r1/Sesn3/Ociad2/Atf3/Nr2f6/Chga/Cmtm7/Aacs/Sema3c/Mgll/Scn9a/Lrp11/Jam3/Cxadr/Noct/Kcnma1/Vtcn1/Tnr/Naaladl2/Ldha/Pdia3"
"GO:0043687","GO:0043687","post-translational protein modification",38,0.23477434262218,0.818551406638027,0.825174825174825,0.932106145220899,0.785202717903322,468,"tags=45%, list=50%, signal=23%","Birc5/Cdc20/Dek/Trim35/Auts2/Usp18/Klhl7/Ezh2/Rfwd3/Klhl13/Bcl2/Setbp1/Desi1/Tgfbr1/Uhrf1/Hat1/Hdac6"
"GO:1902115","GO:1902115","regulation of organelle assembly",14,0.247015316546014,0.752108576852259,0.826173826173826,0.932506650915387,0.785540102396987,552,"tags=57%, list=59%, signal=24%","Cnot6l/Dcdc2a/Syne1/Mdm1/Wipi1/Adamts16/Pip4k2a/Syne2"
"GO:0071695","GO:0071695","anatomical structure maturation",24,0.237619472950192,0.777866696323287,0.827172827172827,0.932906532282994,0.785876960960031,558,"tags=62%, list=60%, signal=26%","Ptbp3/Aurka/Baiap3/Tcp11/Bcl2/Nfix/Nfasc/Cacna1a/Ptprn/Adgrb3/Ccnb1/Tgfb2/Rps6ka2/Ntn4/Kcnma1"
"GO:0006665","GO:0006665","sphingolipid metabolic process",10,0.254070568391402,0.731219357135584,0.828171828171828,0.933305790782426,0.786213294821263,556,"tags=60%, list=60%, signal=24%","Tecr/Kit/St6galnac5/St8sia2/Serinc1/Fa2h"
"GO:0030030","GO:0030030","cell projection organization",149,0.227148810612615,0.883699629697869,0.83016983016983,0.934829372961669,0.787496754730013,517,"tags=55%, list=56%, signal=29%","Ghrl/Ins2/Isl1/Map1b/Tubb3/Ptn/Emb/Marcks/Dbn1/Cdc20/Cdc14b/Gfra3/Adamts1/Tpm1/Pax6/Pak3/Ppp3ca/Ush1c/Rock1/Ece1/Etv1/Auts2/Mapt/Aurka/Rap1gap2/Dcdc2a/Ezh2/Cdh1/Serpini1/Lamb1/Camk2b/Dst/Ncam1/Dock11/Nrp1/Dab1/Stxbp1/Ocrl/Cdc42ep1/Grin3a/Nfib/Elavl4/Syne1/Ahi1/Flrt2/Cbfa2t2/Kit/Fgfr2/Lamc1/Mboat1/Lrp8/Bcl2/Igf1r/Clmn/Nfix/Snap25/Dpysl5/Cep126/Phactr1/Cdh2/Nfasc/Unc5c/Cacna1a/Sdk1/Tmem108/Atp8b1/Pik3r1/Pacsin1/Tgfbr1/Tenm3/Adamts16/Hdac6/Scin/Epha3/Adgrb3/Stmn1/Alcam/St8sia2/Sema3c/Mgll/Tgfb2/Lama5"
"GO:2000145","GO:2000145","regulation of cell motility",74,0.231065128943198,0.859399266092595,0.835164835164835,0.939722796643481,0.791618956471211,517,"tags=57%, list=56%, signal=27%","Ptn/Adamts1/Cd200/Tpm1/Idh2/Pax6/Pak3/Abcc8/Ppp3ca/Dusp10/Igsf8/Rock1/Lmna/Col18a1/Actn4/Cdh1/Lamb1/Camk2b/Nrp1/St3gal4/Dpp4/Igf2/Flrt2/Kit/Acvr1c/Bcl2/Igf1r/Phactr1/Il1r1/Unc5c/Prox1/Pik3r1/Mia3/Tgfbr1/Sulf1/Hdac6/Epha3/Stmn1/Amotl2/Sema3c/Tgfb2/Lama5"
"GO:0097529","GO:0097529","myeloid leukocyte migration",13,0.244630357024551,0.735550441909967,0.836163836163836,0.940115828227716,0.791950044802456,538,"tags=62%, list=58%, signal=26%","Cd200/Dpp4/Kit/Il1r1/Pik3r1/Chga/Jam3/Cxadr"
"GO:0016477","GO:0016477","cell migration",116,0.22644529685649,0.868420453878149,0.838161838161838,0.940900061924112,0.792610680324534,575,"tags=63%, list=62%, signal=27%","Isl1/Ptn/Gfra3/Adamts1/Cd200/Tpm1/Idh2/Pax6/Grb10/Pak3/Abcc8/Ppp3ca/Dusp10/Rock1/Lmna/Auts2/Mapt/Col18a1/Actn4/Dcdc2a/Wwc1/Cdh1/Lamb1/Camk2b/Errfi1/Fstl1/Nrp1/Dab1/St3gal4/Dpp4/Igf2/Pard3/Flrt2/Kit/Lamc1/Lrp8/Acvr1c/Bcl2/Igf1r/Nfix/Lmx1b/Phactr1/Cdh2/Il1r1/Unc5c/Fmn2/Gpc3/Prox1/Arid5b/Nde1/Pik3r1/Mia3/Tgfbr1/Fndc3b/Sulf1/Hdac6/Pik3r3/Epha3/Chga/Stmn1/Amotl2/Sema3c/Tgfb2/Lama5/Ntn4/Jam3/Cxadr/Syne2/Bcl11b/Tnr/Eps8/Map4k4/Gas6"
"GO:0030031","GO:0030031","cell projection assembly",36,0.231587564872273,0.800451035009772,0.838161838161838,0.940900061924112,0.792610680324534,470,"tags=50%, list=51%, signal=26%","Dbn1/Cdc14b/Rock1/Auts2/Dcdc2a/Dock11/Nrp1/Ocrl/Cdc42ep1/Syne1/Ahi1/Kit/Cep126/Atp8b1/Pik3r1/Tgfbr1/Adamts16/Scin"
"GO:0006897","GO:0006897","endocytosis",43,0.233505808965815,0.827294868373156,0.841158841158841,0.943532436555692,0.794828182833079,437,"tags=44%, list=47%, signal=25%","Ins2/Anxa2/Ppp3ca/Rock1/Actn4/Syt7/Ghr/Ahi1/Pard3/Rab27a/Lrp8/Gria2/Ap3b2/Nfix/Snap25/Tmem108/Gpc3/Pacsin1/Rab27b"
"GO:1903034","GO:1903034","regulation of response to wounding",11,0.242947694220399,0.709881372815154,0.843156843156843,0.945041016303603,0.796099004749989,678,"tags=91%, list=73%, signal=25%","Ptn/Anxa2/St3gal4/Igf1r/Serping1/Tnr/Ano6/Epha4/Ptprs/Ptprf"
"GO:0010927","GO:0010927","cellular component assembly involved in morphogenesis",12,0.242583852180352,0.719135839318442,0.846153846153846,0.947666110978804,0.798310374650606,550,"tags=50%, list=59%, signal=21%","Tpm1/Csrp1/Nfasc/Prox1/Krt19/Epb41l3"
"GO:1903522","GO:1903522","regulation of blood circulation",23,0.23434156762215,0.764841994898628,0.847152847152847,0.948051175429366,0.798634751498349,581,"tags=65%, list=63%, signal=25%","Ghrl/Isl1/Gch1/Tpm1/Cacna2d1/Atp2a2/Gnao1/Pik3r1/Tmem65/Chga/Mgll/Tgfb2/Cxadr/Glrx3/Dsp"
"GO:0010631","GO:0010631","epithelial cell migration",26,0.235692765998358,0.780672792127469,0.852147852147852,0.94850610927534,0.79901798606252,516,"tags=58%, list=56%, signal=26%","Dusp10/Rock1/Col18a1/Actn4/Fstl1/Nrp1/Dpp4/Igf2/Kit/Prox1/Mia3/Tgfbr1/Hdac6/Pik3r3/Tgfb2"
"GO:0090130","GO:0090130","tissue migration",26,0.235692765998358,0.780672792127469,0.852147852147852,0.94850610927534,0.79901798606252,516,"tags=58%, list=56%, signal=26%","Dusp10/Rock1/Col18a1/Actn4/Fstl1/Nrp1/Dpp4/Igf2/Kit/Prox1/Mia3/Tgfbr1/Hdac6/Pik3r3/Tgfb2"
"GO:0090132","GO:0090132","epithelium migration",26,0.235692765998358,0.780672792127469,0.852147852147852,0.94850610927534,0.79901798606252,516,"tags=58%, list=56%, signal=26%","Dusp10/Rock1/Col18a1/Actn4/Fstl1/Nrp1/Dpp4/Igf2/Kit/Prox1/Mia3/Tgfbr1/Hdac6/Pik3r3/Tgfb2"
"GO:0048738","GO:0048738","cardiac muscle tissue development",27,0.233425260312974,0.780647580888424,0.849150849150849,0.94850610927534,0.79901798606252,538,"tags=52%, list=58%, signal=22%","Isl1/Ccnd2/Cdk1/Tpm1/Lmna/Chd7/Ncam1/Fgfr2/Fhl2/Prox1/Tgfbr1/Ccnb1/Tgfb2/Cxadr"
"GO:0044782","GO:0044782","cilium organization",20,0.231240922345179,0.740322805451303,0.851148851148851,0.94850610927534,0.79901798606252,552,"tags=55%, list=59%, signal=23%","Cdc14b/Aurka/Dcdc2a/Ocrl/Syne1/Ahi1/Cep126/Adamts16/Hdac6/Lama5/Syne2"
"GO:0016032","GO:0016032","viral process",13,0.241194654364219,0.725220028952166,0.85014985014985,0.94850610927534,0.79901798606252,410,"tags=46%, list=44%, signal=26%","Top2a/Hmga2/Nrp1/Bcl2/Nucks1/Prox1"
"GO:0008347","GO:0008347","glial cell migration",13,0.241170770928267,0.725148216638753,0.85014985014985,0.94850610927534,0.79901798606252,314,"tags=31%, list=34%, signal=21%","Idh2/Lamb1/Dab1/Lrp8"
"GO:0060419","GO:0060419","heart growth",16,0.234570989004368,0.727617101624229,0.854145854145854,0.949999270521945,0.800275819491807,538,"tags=56%, list=58%, signal=24%","Ccnd2/Cdk1/Ncam1/Fgfr2/Prox1/Tgfbr1/Ccnb1/Tgfb2/Cxadr"
"GO:0002244","GO:0002244","hematopoietic progenitor cell differentiation",12,0.239527675931953,0.710075855103731,0.855144855144855,0.950379881255457,0.800596444545026,334,"tags=33%, list=36%, signal=22%","Top2a/Kit/Cdk6/Bcl2"
"GO:0021782","GO:0021782","glial cell development",10,0.243929851819193,0.70203420475933,0.856143856143856,0.950759907782164,0.800916577464625,652,"tags=100%, list=70%, signal=30%","Tcf7l2/Adgrg6/Nfix/Fa2h/Nkx2-2/Gpm6b/Clu/Ckap5/Tenm4"
"GO:0006874","GO:0006874","intracellular calcium ion homeostasis",18,0.232630090494504,0.735270828957364,0.86013986013986,0.950819234241694,0.80096655385144,548,"tags=61%, list=59%, signal=26%","Chd7/Atp2a2/Vdr/Tmem178/Bcl2/Cacna1a/Scgn/Chga/Atp2a3/Tgfb2/Itpr1"
"GO:0030308","GO:0030308","negative regulation of cell growth",13,0.238152288993809,0.716072295940306,0.859140859140859,0.950819234241694,0.80096655385144,334,"tags=38%, list=36%, signal=25%","Cdh1/Gng4/Frzb/Nrp1/Bcl2"
"GO:0007156","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",12,0.237674492166329,0.704582122315153,0.858141858141858,0.950819234241694,0.80096655385144,444,"tags=42%, list=48%, signal=22%","Emb/Cdh1/Igsf21/Cdh2/Tenm3"
"GO:0001942","GO:0001942","hair follicle development",11,0.239619728238195,0.700157217713745,0.858141858141858,0.950819234241694,0.80096655385144,517,"tags=55%, list=56%, signal=24%","Gnas/Fgfr2/Lamc1/Bcl2/Tgfb2/Lama5"
"GO:0055021","GO:0055021","regulation of cardiac muscle tissue growth",11,0.23631565086556,0.690502863970236,0.86013986013986,0.950819234241694,0.80096655385144,538,"tags=64%, list=58%, signal=27%","Ccnd2/Cdk1/Ncam1/Fgfr2/Tgfbr1/Ccnb1/Cxadr"
"GO:0060043","GO:0060043","regulation of cardiac muscle cell proliferation",11,0.23631565086556,0.690502863970236,0.86013986013986,0.950819234241694,0.80096655385144,538,"tags=64%, list=58%, signal=27%","Ccnd2/Cdk1/Ncam1/Fgfr2/Tgfbr1/Ccnb1/Cxadr"
"GO:0030334","GO:0030334","regulation of cell migration",73,0.22615642231675,0.840265047580582,0.861138861138861,0.951196894708345,0.801284693610929,517,"tags=56%, list=56%, signal=27%","Ptn/Adamts1/Cd200/Tpm1/Idh2/Pax6/Pak3/Abcc8/Ppp3ca/Dusp10/Rock1/Lmna/Col18a1/Actn4/Cdh1/Lamb1/Camk2b/Nrp1/St3gal4/Dpp4/Igf2/Flrt2/Kit/Acvr1c/Bcl2/Igf1r/Phactr1/Il1r1/Unc5c/Prox1/Pik3r1/Mia3/Tgfbr1/Sulf1/Hdac6/Epha3/Stmn1/Amotl2/Sema3c/Tgfb2/Lama5"
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process",23,0.230584549397439,0.75257987109782,0.862137862137862,0.951573979033933,0.80160234803135,465,"tags=43%, list=50%, signal=22%","Cdk1/Pak3/Parm1/Pkib/A1cf/Igf1r/Eya2/Fmn2/Rfc2/Cdt1"
"GO:0000902","GO:0000902","cell morphogenesis",115,0.221170309435281,0.847416275194874,0.868131868131868,0.952751793660885,0.802594534651951,396,"tags=42%, list=43%, signal=27%","Isl1/Map1b/Tubb3/Ptn/Emb/Marcks/Dbn1/Gfra3/Tpm1/Pax6/Pak3/Ppp3ca/Rock1/Ece1/Etv1/Auts2/Mapt/Col18a1/Aurka/Dcdc2a/Cdh1/Camk2b/Dst/Ncam1/Nrp1/Dab1/Vdr/Stxbp1/Cdc42ep1/Nfib/Elavl4/Gas2/Pard3/Flrt2/Kit/Col27a1/Fgfr2/Lrp8/Bcl2/Igf1r/Nfix/Dpysl5/Phactr1/Cdh2/Nfasc/Unc5c/Cacna1a/Tmem108"
"GO:1901135","GO:1901135","carbohydrate derivative metabolic process",65,0.224767186964374,0.828389115897537,0.869130869130869,0.952751793660885,0.802594534651951,574,"tags=58%, list=62%, signal=24%","Akr1c19/Nudt19/Acly/Sult2b1/Rpn2/Tyms/Pdk3/Papss2/G6pc2/St3gal6/Dtymk/Sulf2/Adk/Acsl1/Akr1cl/St3gal4/Kit/Gck/Galnt18/Tcf7l2/Bcl2/St6galnac5/Ndst4/Pde1a/Rrm1/Man1c1/Sulf1/Ids/Chst8/Upp1/Tk1/St8sia2/Hs6st1/Atp6v1b2/Hmmr/Fa2h/Dut/Magt1"
"GO:0002684","GO:0002684","positive regulation of immune system process",43,0.227812542829159,0.80712402174626,0.868131868131868,0.952751793660885,0.802594534651951,428,"tags=44%, list=46%, signal=25%","Gnas/Dlk1/Ptn/Arg1/Ppp3ca/Dusp10/Zfp36l1/Slc39a10/Adk/Stxbp1/Dpp4/Igf2/Kit/Notch2/Bcl2/Il1r1/Serping1/Pik3r1/Mia3"
"GO:0050900","GO:0050900","leukocyte migration",22,0.228558508390143,0.743306744817028,0.864135864135864,0.952751793660885,0.802594534651951,575,"tags=64%, list=62%, signal=25%","Ptn/Cd200/Rock1/St3gal4/Dpp4/Kit/Il1r1/Pik3r1/Mia3/Chga/Jam3/Cxadr/Eps8/Gas6"
"GO:0060038","GO:0060038","cardiac muscle cell proliferation",13,0.235318944363346,0.707553042972811,0.865134865134865,0.952751793660885,0.802594534651951,538,"tags=62%, list=58%, signal=26%","Ccnd2/Cdk1/Ncam1/Fgfr2/Tgfbr1/Ccnb1/Tgfb2/Cxadr"
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium",15,0.230169317757753,0.706819498744357,0.869130869130869,0.952751793660885,0.802594534651951,542,"tags=53%, list=58%, signal=23%","Pdx1/Fgfr2/Irx2/Sulf1/Hnf1b/Tgfb2/Lama5/Enah"
"GO:0042303","GO:0042303","molting cycle",13,0.234268297417741,0.704393975412553,0.868131868131868,0.952751793660885,0.802594534651951,556,"tags=62%, list=60%, signal=25%","Gnas/Fgfr2/Lamc1/Bcl2/Tspear/Tgfb2/Lama5/Fa2h"
"GO:0042633","GO:0042633","hair cycle",13,0.234268297417741,0.704393975412553,0.868131868131868,0.952751793660885,0.802594534651951,556,"tags=62%, list=60%, signal=25%","Gnas/Fgfr2/Lamc1/Bcl2/Tspear/Tgfb2/Lama5/Fa2h"
