"","x"
"21394",3.62723391234522
"21395",Inf
"21396",Inf
"21397",Inf
"21398",0.00112087758735752
"21399",Inf
"21400",Inf
"21401",14652.3139932241
"21402",0.178816693469634
"21403",5.04350913869604
"21404",3.41466757638079
"21405",6.71666055643172
"21406",6.27690823456088
"21407",0.427999899037613
"21408",5.09871373114591
"21409",1.38308685536845
"21410",0.0106434515657272
"21411",Inf
"21412",Inf
"21413",4.15683995721237
"21414",Inf
"21415",0.220100303932629
"21416",3.71591698832788
"21417",Inf
"21418",1.89928437988412
"21419",Inf
"21420",Inf
"21421",Inf
"21422",0.0613450842544315
"21423",Inf
"21424",Inf
"21425",0.421291271411458
"21426",0.302794275325904
"21427",2.94997154156071
"21428",0.00893309370425534
"21429",2.33003898505219
"21430",Inf
"21431",Inf
"21432",Inf
"21433",8.78694478661716
"21434",8.57682532440856
"21435",0.947837143244434
"21436",2.56092354901254
"21437",0.0505491176759386
"21438",Inf
"21439",Inf
"21440",Inf
"21441",Inf
"21442",Inf
"21443",Inf
"21444",Inf
"21445",Inf
"21446",Inf
"21447",Inf
"21448",Inf
"21449",Inf
"21450",Inf
"21451",Inf
"21452",Inf
"21453",Inf
"21454",Inf
"21455",0.120410506110686
"21456",Inf
"21457",Inf
"21458",Inf
"21459",Inf
"21460",Inf
"21461",2.5077558406126
"21462",2.14187948011914
"21463",Inf
"21464",4.21979163703017
"21465",4.26177121960757
"21466",Inf
"21467",Inf
"21468",Inf
"21469",Inf
"21470",1.28278522815758
"21471",Inf
"21472",Inf
"21473",Inf
"21474",Inf
"21475",Inf
"21476",Inf
"21477",Inf
"21478",0.341544334855314
"21479",0.00313203399806287
"21480",Inf
"21481",Inf
"21482",0.0452754304786812
"21483",Inf
"21484",Inf
"21485",Inf
"21486",1.29598279913626
"21487",Inf
"21488",Inf
"21489",Inf
"21490",9.33916196045523
"21491",Inf
"21492",Inf
"21493",Inf
"21494",3.557567818327
"21495",Inf
"21496",Inf
"21497",Inf
"21498",0.0625976545125392
"21499",0.0179908677772399
"21500",7.35988722210534
"21501",Inf
"21502",1.87641515940755
"21503",Inf
"21504",Inf
"21505",Inf
"21506",Inf
"21507",Inf
"21508",Inf
"21509",Inf
"21510",Inf
"21511",Inf
"21512",2.88836665956668
"21513",Inf
"21514",Inf
"21515",Inf
"21516",Inf
"21517",Inf
"21518",Inf
"21519",0.0353411038526018
"21520",Inf
"21521",Inf
"21522",Inf
"21523",Inf
"21524",Inf
"21525",Inf
"21526",0.241526354772233
"21527",Inf
"21528",Inf
"21529",Inf
"21530",Inf
"21531",Inf
"21532",22292.2723366231
"21533",1.46803500678478
"21534",Inf
"21535",Inf
"21536",Inf
"21537",Inf
"21538",0.0340291170780891
"21539",Inf
"21540",0.517385796865055
"21541",Inf
"21542",0.0505491176760243
"21543",1.14885399602982
"21544",Inf
"21545",20.09957754219
"21546",1.35535752227302
"21547",Inf
"21548",0.00458756240610509
"21549",Inf
"21550",0.697208397848555
"21551",Inf
"21552",Inf
"21553",Inf
"21554",Inf
"21555",Inf
"21556",Inf
"21557",0.0266050960951682
"21558",4.41218084037324
"21559",0.00195376245745964
"21560",0.33302999882791
"21561",36.593859358437
"21562",3.10043181650102
"21563",Inf
"21564",Inf
"21565",1.59180477442858
"21566",4.49626324007144
"21567",Inf
"21568",Inf
"21569",8.08170410085825
"21570",1.14046723525113
"21571",Inf
"21572",3.59859052279576
"21573",0.328629400660538
"21574",Inf
"21575",3.35761273418522
"21576",16.2155937939768
"21577",0.696657144496348
"21578",50.2849955541368
"21579",Inf
"21580",3.08549373286543
"21581",0.148526502330544
"21582",0.771246926967087
"21583",Inf
"21584",Inf
"21585",0.875071749771473
"21586",18.7748722237388
"21587",8.65853642115518
"21588",Inf
"21589",Inf
"21590",0.187281417406906
"21591",Inf
"21592",Inf
"21593",Inf
"21594",0.842622806149652
"21595",Inf
"21596",Inf
"21597",Inf
"21598",Inf
"21599",Inf
"21600",Inf
"21601",0.0527623241361803
"21602",Inf
"21603",Inf
"21604",Inf
"21605",1.11441856698163
"21606",Inf
"21607",87.3588475951267
"21608",Inf
"21609",0.53693651668435
"21610",Inf
"21611",Inf
"21612",0.478200422567575
"21613",12.3440937559316
"21614",Inf
"21615",Inf
"21616",Inf
"21617",Inf
"21618",Inf
"21619",Inf
"21620",Inf
"21621",Inf
"21622",Inf
"21623",Inf
"21624",Inf
"21625",Inf
"21626",Inf
"21627",Inf
"21628",Inf
"21629",Inf
"21630",Inf
"21631",Inf
"21632",Inf
"21633",Inf
"21634",Inf
"21635",Inf
"21636",0.0563863932321867
"21637",Inf
"21638",77.0045229947747
"21639",0.39382170697768
"21640",Inf
"21641",Inf
"21642",4.38568441300787
"21643",Inf
"21644",1.67226019743772
"21645",Inf
"21646",9.83788278834671
"21647",Inf
"21648",Inf
"21649",Inf
"21650",3.51887360268268
"21651",0.135652123419569
"21652",Inf
"21653",Inf
"21654",Inf
"21655",Inf
"21656",Inf
"21657",Inf
"21658",Inf
"21659",Inf
"21660",67306.1488336547
"21661",Inf
"21662",2.5992820248226
"21663",Inf
"21664",Inf
"21665",1.01675696553199
"21666",1.57539911282609
"21667",13.1594138349219
"21668",Inf
"21669",Inf
"21670",1.12170186537253
"21671",Inf
"21672",Inf
"21673",Inf
"21674",2.96772093245956
"21675",Inf
"21676",Inf
"21677",0.999075974640553
"21678",0.361846257225877
"21679",0.12744844594042
"21680",Inf
"21681",1.00343768961526
"21682",3.16884316526834
"21683",Inf
"21684",Inf
"21685",Inf
"21686",Inf
"21687",5.26331495921833
"21688",0.0228022919859713
"21689",7.64275258446107
"21690",0.984446338647542
"21691",Inf
"21692",5.17729684192664
"21693",Inf
"21694",Inf
"21695",Inf
"21696",6.72840053094806
"21697",0.815392993041215
"21698",0.395861917559405
"21699",Inf
"21700",Inf
"21701",0.050549117675955
"21702",2.39280576375251
"21703",Inf
"21704",1.10749503826224
"21705",Inf
"21706",0.109742793523488
"21707",Inf
"21708",1.53343694066392
"21709",Inf
"21710",7.27250102278328
"21711",Inf
"21712",Inf
"21713",79783.3754047379
"21714",3.15269193228983
"21715",Inf
"21716",Inf
"21717",Inf
"21718",Inf
"21719",Inf
"21720",Inf
"21721",1.29319991380495
"21722",Inf
"21723",Inf
"21724",5.11917565616347e-05
"21725",Inf
"21726",Inf
"21727",Inf
"21728",Inf
"21729",Inf
"21730",Inf
"21731",Inf
"21732",Inf
"21733",Inf
"21734",Inf
"21735",Inf
"21736",Inf
"21737",Inf
"21738",Inf
"21739",Inf
"21740",Inf
"21741",Inf
"21742",Inf
"21743",Inf
"21744",Inf
"21745",Inf
"21746",Inf
"21747",Inf
"21748",Inf
"21749",Inf
"21750",Inf
"21751",Inf
"21752",Inf
"21753",Inf
"21754",Inf
"21755",0.0997276128719581
"21756",1.16257113021087
"21757",Inf
"21758",Inf
"21759",Inf
"21760",Inf
"21761",Inf
"21762",Inf
"21763",Inf
"21764",Inf
"21765",Inf
"21766",Inf
"21767",Inf
"21768",Inf
"21769",Inf
"21770",Inf
"21771",Inf
"21772",Inf
"21773",Inf
"21774",Inf
"21775",Inf
"21776",Inf
"21777",0.201343929383929
"21778",0.60810052495419
"21779",Inf
"21780",Inf
"21781",Inf
"21782",Inf
"21783",Inf
"21784",Inf
"21785",Inf
"21786",Inf
"21787",Inf
"21788",Inf
"21789",Inf
"21790",2.96074675287643
"21791",Inf
"21792",Inf
"21793",Inf
"21794",Inf
"21795",Inf
"21796",Inf
"21797",Inf
"21798",Inf
"21799",Inf
"21800",Inf
"21801",Inf
"21802",136.212943070903
"21803",0.281089442644461
"21804",1.02013557128378
"21805",Inf
"21806",Inf
"21807",21.9999163422679
"21808",5.84687731498419
"21809",3.93161903088068
"21810",27.3058760472988
"21811",Inf
"21812",6.02077646066457
"21813",Inf
"21814",Inf
"21815",Inf
"21816",Inf
"21817",Inf
"21818",Inf
"21819",Inf
"21820",Inf
"21821",Inf
"21822",Inf
"21823",Inf
"21824",Inf
"21825",Inf
"21826",Inf
"21827",Inf
"21828",Inf
"21829",Inf
"21830",Inf
"21831",Inf
"21832",Inf
"21833",Inf
"21834",Inf
"21835",Inf
"21836",Inf
"21837",Inf
"21838",Inf
"21839",Inf
"21840",Inf
"21841",Inf
"21842",Inf
"21843",Inf
"21844",Inf
"21845",Inf
"21846",Inf
"21847",Inf
"21848",Inf
"21849",Inf
"21850",Inf
"21851",Inf
"21852",Inf
"21853",Inf
"21854",Inf
"21855",Inf
"21856",Inf
"21857",Inf
"21858",Inf
"21859",14618.1009398194
"21860",0.165794512769133
"21861",0.0106434518719461
"21862",Inf
"21863",Inf
"21864",1.31421397841474
"21865",Inf
"21866",Inf
"21867",7.88356784362481
"21868",0.200243614880915
"21869",Inf
"21870",1.65254591448931
"21871",14.5057653646537
"21872",Inf
"21873",Inf
"21874",4.16320678302066
"21875",Inf
"21876",0.333593171928154
"21877",0.0471777162392409
"21878",0.00458756240610204
"21879",9.93464625421523
"21880",0.213517979204401
"21881",Inf
"21882",Inf
"21883",12.8109503032175
"21884",Inf
"21885",Inf
"21886",Inf
"21887",0.881425857503187
"21888",10.9611123397502
"21889",6.18634277047515
"21890",Inf
"21891",Inf
"21892",0.00612076427495077
"21893",Inf
"21894",Inf
"21895",1.11269384370844
"21896",Inf
"21897",0.926397492206765
"21898",5.1383872191095
"21899",14.0428194743221
"21900",3.59139928892542
"21901",1.08314285500292
"21902",3.70197634001042
"21903",Inf
"21904",0.295610312970635
"21905",Inf
"21906",4.63035667370633
"21907",Inf
"21908",1.53060618883252
"21909",2.99423773036982
"21910",Inf
"21911",23766.4251053095
"21912",Inf
"21913",Inf
"21914",Inf
"21915",Inf
"21916",Inf
"21917",Inf
"21918",Inf
"21919",5.2664245452519
"21920",Inf
"21921",Inf
"21922",16.6825617721178
"21923",Inf
"21924",Inf
"21925",Inf
"21926",Inf
"21927",26325.0277536101
"21928",Inf
"21929",88.6602082416119
"21930",Inf
"21931",Inf
"21932",Inf
"21933",17828.6472667438
"21934",0.789318973885386
"21935",2.19299241986137
"21936",3.07553065362807
"21937",5.40075215150728
"21938",0.37770204098418
"21939",Inf
"21940",Inf
"21941",Inf
"21942",0.184554832980755
"21943",Inf
"21944",Inf
"21945",Inf
"21946",0.0193106435073361
"21947",Inf
"21948",5.40820695494846
"21949",Inf
"21950",3.23856960478478
"21951",0.050750385443685
"21952",3.798087727941
"21953",Inf
"21954",Inf
"21955",Inf
"21956",10.8506802673195
"21957",0.414044199777603
"21958",Inf
"21959",0.00195376485621073
"21960",6.76357371535905
"21961",20.2415296777339
"21962",4.19114772237155
"21963",1.75137190873415
"21964",Inf
"21965",0.905447219256784
"21966",2.60960160557143
"21967",0.056045309905227
"21968",4.38756121155853
"21969",0.0114743251298688
"21970",5.3581670902029
"21971",2.44862028581683
"21972",Inf
"21973",3.73616604710314
"21974",Inf
"21975",6.31015910938986
"21976",0.434893615115605
"21977",Inf
"21978",1.86791369558631
"21979",Inf
"21980",Inf
"21981",Inf
"21982",Inf
"21983",3.02429249019877
"21984",0.126665780914239
"21985",Inf
"21986",Inf
"21987",Inf
"21988",385.647450016898
"21989",1.71308691795818
"21990",0.704824946299674
"21991",0.898666216551136
"21992",3.47135853012774
"21993",186993.946733489
"21994",4.31371733695264
"21995",1.59375927020243
"21996",1.41399916049189
"21997",3.83820055632946
"21998",Inf
"21999",17395.152113095
"22000",61806.8902855114
"22001",Inf
"22002",1.64690679484255
"22003",Inf
"22004",Inf
"22005",Inf
"22006",7.18813208368344
"22007",Inf
"22008",Inf
"22009",4.07728908401922
"22010",0.0721097725232979
"22011",Inf
"22012",Inf
"22013",0.67819655346564
"22014",1.38708481105826
"22015",Inf
"22016",0.879541436313174
"22017",Inf
"22018",Inf
"22019",Inf
"22020",Inf
"22021",74367.6619828113
"22022",23.4137437495175
"22023",0.0281076734391262
"22024",8.6388433236895
"22025",Inf
"22026",Inf
"22027",0.644968236203953
"22028",0.0106434518719541
"22029",Inf
"22030",0.457033989225795
"22031",4.48068552628538
"22032",2.02741532131413
"22033",Inf
"22034",Inf
"22035",Inf
"22036",Inf
"22037",Inf
"22038",Inf
"22039",Inf
"22040",6.74354843111127
"22041",Inf
"22042",0.123802349837531
"22043",Inf
"22044",Inf
"22045",1.0548334339969
"22046",Inf
"22047",Inf
"22048",0.287204636130746
"22049",19.0442218031133
"22050",Inf
"22051",Inf
"22052",1.80570758907392
"22053",0.00252078201599456
"22054",Inf
"22055",Inf
"22056",10.5396206551655
"22057",5.32901750199919
"22058",Inf
"22059",0.0106434518719406
"22060",Inf
"22061",Inf
"22062",Inf
"22063",Inf
"22064",Inf
"22065",0.0766648056171033
"22066",Inf
"22067",5.60577747638961
"22068",0.00447849460208153
"22069",5.71556428437889
"22070",4.08438573874623
"22071",Inf
"22072",Inf
"22073",Inf
"22074",Inf
"22075",0.170073075841964
"22076",Inf
"22077",2.12261563581975
"22078",Inf
"22079",Inf
"22080",1.96822462640158
"22081",3.67435468590885
"22082",Inf
"22083",Inf
"22084",Inf
"22085",Inf
"22086",Inf
"22087",Inf
"22088",Inf
"22089",Inf
"22090",0.0219099653440176
"22091",Inf
"22092",Inf
"22093",3.4110687862526
"22094",3.33258669252313
"22095",Inf
"22096",Inf
"22097",1.35465391828999
"22098",0.524700990213824
"22099",Inf
"22100",1.86380052035128
"22101",0.305455438460502
"22102",3.81360541285148
"22103",5.16966532130824
"22104",3.49267334452745
"22105",Inf
"22106",0.742329825969621
"22107",0.3393021669747
"22108",5.36794223729373
"22109",23.4347552706337
"22110",Inf
"22111",Inf
"22112",0.35939374631696
"22113",3.63428707783493
"22114",1.59788437037302
"22115",Inf
"22116",Inf
"22117",Inf
"22118",39.4929063921643
"22119",0.338975778266745
"22120",Inf
"22121",Inf
"22122",Inf
"22123",Inf
"22124",Inf
"22125",Inf
"22126",Inf
"22127",Inf
"22128",Inf
"22129",6.99469405116958
"22130",0.552153529156559
"22131",0.582548334811269
"22132",0.0266510629102052
"22133",Inf
"22134",0.0716099883536737
"22135",0.121909778892722
"22136",Inf
"22137",0.116652561169248
"22138",Inf
"22139",2.30109657201644
"22140",Inf
"22141",0.460251956058787
"22142",0.031187864707973
"22143",9.13768979652321
"22144",1.20036348700829
"22145",Inf
"22146",Inf
"22147",Inf
"22148",0.724433691399484
"22149",Inf
"22150",0.539028665711637
"22151",2.56383974952683
"22152",Inf
"22153",8.54013687035876
"22154",2.77785869649147
"22155",1.33409596550845
"22156",0.417019771808559
"22157",Inf
"22158",Inf
"22159",Inf
"22160",0.167756288976058
"22161",Inf
"22162",Inf
"22163",Inf
"22164",Inf
"22165",Inf
"22166",Inf
"22167",Inf
"22168",Inf
"22169",4.25795468425319
"22170",1.44479183913416
"22171",19.1261691262684
"22172",Inf
"22173",3.7754098094827
"22174",3.94251694544196
"22175",Inf
"22176",0.350947966866959
"22177",4.67856551315462
"22178",Inf
"22179",Inf
"22180",0.527851085556442
"22181",Inf
"22182",Inf
"22183",0.96968183786337
"22184",15.2157127963234
"22185",Inf
"22186",3.47846419276334
"22187",0.326366866307418
"22188",9641.33785945765
"22189",0.945697348606398
"22190",0.0377776294649975
"22191",Inf
"22192",Inf
"22193",Inf
"22194",0.0527623241361198
"22195",Inf
"22196",3.0958146718113
"22197",5.41693182986043
"22198",Inf
"22199",Inf
"22200",Inf
"22201",Inf
"22202",Inf
"22203",2735866.39223616
"22204",Inf
"22205",Inf
"22206",Inf
"22207",3.13828904936861
"22208",Inf
"22209",21785.274297481
"22210",Inf
"22211",Inf
"22212",Inf
"22213",Inf
"22214",Inf
"22215",Inf
"22216",1.07883525770141
"22217",Inf
"22218",12091.0230822423
"22219",Inf
"22220",Inf
"22221",Inf
"22222",Inf
"22223",Inf
"22224",Inf
"22225",Inf
"22226",Inf
"22227",Inf
"22228",Inf
"22229",Inf
"22230",Inf
"22231",Inf
"22232",6.59916444085524
"22233",Inf
"22234",2.19133327686592
"22235",0.355033760504245
"22236",14052.9331017207
"22237",3.4034685791472
"22238",Inf
"22239",Inf
"22240",1.12671507627338
"22241",15674.2582300873
"22242",2.57507762903854
"22243",Inf
"22244",Inf
"22245",0.217555671104984
"22246",Inf
"22247",Inf
"22248",Inf
"22249",Inf
"22250",Inf
"22251",Inf
"22252",Inf
"22253",Inf
"22254",Inf
"22255",Inf
"22256",Inf
"22257",6.23348831798965
"22258",6.32823245300284
"22259",0.294072614392341
"22260",1.82033363163741
"22261",1.16797533630536
"22262",61798.3732167421
"22263",4.42937444916038
"22264",Inf
"22265",Inf
"22266",11.0013085445283
"22267",0.261221799758232
"22268",11.5503924704656
"22269",123784.52848638
"22270",0.392493525693203
"22271",Inf
"22272",Inf
"22273",1.1455071411342
"22274",0.832229922652559
"22275",5.33027330069785
"22276",Inf
"22277",Inf
"22278",Inf
"22279",Inf
"22280",Inf
"22281",Inf
"22282",Inf
"22283",Inf
"22284",Inf
"22285",Inf
"22286",Inf
"22287",0.0836028994741091
"22288",0.185555597704061
"22289",6.61834819049508
"22290",Inf
"22291",Inf
"22292",11.8073964582738
"22293",8.8802991369256
"22294",72250.2479061729
"22295",Inf
"22296",2.0401242587453
"22297",0.374055334738124
"22298",4.04607181779931
"22299",4.2870716294625
"22300",5.2391254133275
"22301",2.91987558735556
"22302",Inf
"22303",0.117711329714464
"22304",Inf
"22305",0.775389944782872
"22306",Inf
"22307",13.1362396874519
"22308",54.0351304700578
"22309",19518.8315372612
"22310",0.026932288636468
"22311",Inf
"22312",3.34993916568127
"22313",0.038506195451921
"22314",0.0997276128720379
"22315",Inf
"22316",Inf
"22317",Inf
"22318",Inf
"22319",Inf
"22320",Inf
"22321",Inf
"22322",Inf
"22323",Inf
"22324",Inf
"22325",Inf
"22326",Inf
"22327",Inf
"22328",Inf
"22329",Inf
"22330",Inf
"22331",Inf
"22332",Inf
"22333",Inf
"22334",Inf
"22335",Inf
"22336",Inf
"22337",Inf
"22338",Inf
"22339",Inf
"22340",Inf
"22341",Inf
"22342",Inf
"22343",Inf
"22344",Inf
"22345",Inf
"22346",Inf
"22347",Inf
"22348",Inf
"22349",Inf
"22350",Inf
"22351",Inf
"22352",Inf
"22353",Inf
"22354",Inf
"22355",Inf
"22356",Inf
"22357",Inf
"22358",Inf
"22359",Inf
"22360",Inf
"22361",Inf
"22362",Inf
"22363",Inf
"22364",0.0157893687738035
"22365",1.26801004247728
"22366",Inf
"22367",22460.503946538
"22368",Inf
"22369",Inf
"22370",0.0778663414095112
"22371",44906.1639653379
"22372",Inf
"22373",0.0565612325778965
"22374",2.90642022655777
"22375",3.75773323267552
"22376",11.1266684538928
"22377",2.79529885488093
"22378",1.90710388063111
"22379",0.466282044977404
"22380",Inf
"22381",Inf
"22382",Inf
"22383",0.0156428681780776
"22384",1.26801004247763
"22385",Inf
"22386",2.58721483109494
"22387",Inf
"22388",2.50376367432954
"22389",Inf
"22390",13.0418444775344
"22391",0.303633769826477
"22392",Inf
"22393",0.512925476250803
"22394",1.85801759860697
"22395",16.3535545569373
"22396",Inf
"22397",0.226638647205471
"22398",2.46395633270787
"22399",Inf
"22400",Inf
"22401",Inf
"22402",0.244904391461086
"22403",Inf
"22404",4.56307987989691
"22405",0.0393832274827848
"22406",Inf
"22407",Inf
"22408",Inf
"22409",Inf
"22410",Inf
"22411",Inf
"22412",Inf
"22413",Inf
"22414",Inf
"22415",Inf
"22416",Inf
"22417",Inf
"22418",Inf
"22419",Inf
"22420",Inf
"22421",Inf
"22422",1.35184760361725
"22423",2.45757385050807
"22424",0.559329614382327
"22425",0.745557908312945
"22426",2.37764588649701
"22427",1.80184475195278
"22428",Inf
"22429",Inf
"22430",Inf
"22431",13.0195256621121
"22432",7.0292677779442e-05
"22433",2.75504977894889
"22434",Inf
"22435",2.97018785037326
"22436",5659.66792093793
"22437",1.14757263474478
"22438",Inf
"22439",Inf
"22440",0.313295804002
"22441",0.512360486269407
"22442",2.07061031694103
"22443",1.39763698974465
"22444",123.731643538679
"22445",2.37912411720603
"22446",Inf
"22447",3.83420870788434
"22448",Inf
"22449",19.8518262129242
"22450",0.156621237834481
"22451",1.51054536236892
"22452",Inf
"22453",0.483148495963275
"22454",Inf
"22455",0.264246860534414
"22456",1.23832214405407
"22457",111180.69380576
"22458",0.0691951559329975
"22459",Inf
"22460",Inf
"22461",9.25840771087824
"22462",2.4094879658443
"22463",Inf
"22464",Inf
"22465",Inf
"22466",0.24554426141376
"22467",Inf
"22468",Inf
"22469",Inf
"22470",0.411113737742546
"22471",Inf
"22472",2.69101428733887
"22473",0.106934933325035
"22474",Inf
"22475",Inf
"22476",3.7886118235525
"22477",19240.6748191898
"22478",Inf
"22479",90115.5959032285
"22480",Inf
"22481",1.47028614528135
"22482",2.33756723029971
"22483",Inf
"22484",0.784327611369883
"22485",0.439583391156291
"22486",0.427086259070098
"22487",5.30344096852234
"22488",Inf
"22489",0.904777762731764
"22490",8.53485008917518
"22491",1.39260569274237
"22492",Inf
"22493",0.00389405799593232
"22494",Inf
"22495",Inf
"22496",0.304899076133165
"22497",Inf
"22498",1.94703956358929
"22499",Inf
"22500",Inf
"22501",Inf
"22502",Inf
"22503",0.472313661539191
"22504",0.492862791116119
"22505",Inf
"22506",1.63761502353361
"22507",2.0966678374031
"22508",Inf
"22509",Inf
"22510",Inf
"22511",0.159920389135892
"22512",Inf
"22513",Inf
"22514",Inf
"22515",1.5365246221303
"22516",Inf
"22517",Inf
"22518",Inf
"22519",Inf
"22520",Inf
"22521",Inf
"22522",Inf
"22523",Inf
"22524",Inf
"22525",Inf
"22526",Inf
"22527",Inf
"22528",Inf
"22529",Inf
"22530",Inf
"22531",Inf
"22532",Inf
"22533",Inf
"22534",Inf
"22535",Inf
"22536",Inf
"22537",Inf
"22538",Inf
"22539",Inf
"22540",Inf
"22541",Inf
"22542",8.28857150272135
"22543",Inf
"22544",Inf
"22545",0.199212380810128
"22546",Inf
"22547",1.49838408218427
"22548",0.833902902433933
"22549",Inf
"22550",1.30311364730582
"22551",18327.0939224762
"22552",Inf
"22553",Inf
"22554",Inf
"22555",Inf
"22556",Inf
"22557",0.277199633859362
"22558",Inf
"22559",Inf
"22560",Inf
"22561",Inf
"22562",0.677495704037641
"22563",Inf
"22564",Inf
"22565",14439.2454977125
"22566",192111.54526793
"22567",Inf
"22568",Inf
"22569",Inf
"22570",Inf
"22571",Inf
"22572",Inf
"22573",Inf
"22574",Inf
"22575",1.28249938361483
"22576",3.44338309815955
"22577",Inf
"22578",Inf
"22579",Inf
"22580",Inf
"22581",Inf
"22582",Inf
"22583",Inf
"22584",Inf
"22585",Inf
"22586",Inf
"22587",Inf
"22588",Inf
"22589",Inf
"22590",3.45383011831638
"22591",Inf
"22592",0.137712369112201
"22593",Inf
"22594",Inf
"22595",341.463571340582
"22596",Inf
"22597",Inf
"22598",2.65213411284459
"22599",Inf
"22600",Inf
"22601",Inf
"22602",0.0914428731653666
"22603",0.0255657531047585
"22604",Inf
"22605",89170.2348244714
"22606",Inf
"22607",Inf
"22608",Inf
"22609",Inf
"22610",Inf
"22611",Inf
"22612",Inf
"22613",0.056386393232269
"22614",Inf
"22615",Inf
"22616",Inf
"22617",Inf
"22618",Inf
"22619",Inf
"22620",Inf
"22621",Inf
"22622",Inf
"22623",Inf
"22624",Inf
"22625",Inf
"22626",12.6008250540047
"22627",86956.7508540892
"22628",Inf
"22629",Inf
"22630",Inf
"22631",Inf
"22632",4.0849536627236
"22633",0.235428489993189
"22634",0.503348234084182
"22635",0.0378616238716103
"22636",0.786316003326452
"22637",Inf
"22638",Inf
"22639",5.27535124167169
"22640",Inf
"22641",Inf
"22642",18.3312102032802
"22643",7.63858636074739
"22644",0.545206816980811
"22645",Inf
"22646",Inf
"22647",4.2617712205952
"22648",5.69193170748581
"22649",0.417349136611067
"22650",Inf
"22651",1.75752665762251
"22652",0.0266050960951586
"22653",Inf
"22654",0.698227203914514
"22655",Inf
"22656",Inf
"22657",Inf
"22658",Inf
"22659",Inf
"22660",Inf
"22661",Inf
"22662",1.39710306306847
"22663",Inf
"22664",Inf
"22665",Inf
"22666",Inf
"22667",0.278932014058411
"22668",Inf
"22669",2.03730074553699
"22670",Inf
"22671",0.105251845535711
"22672",Inf
"22673",0.886720167397874
"22674",Inf
"22675",Inf
"22676",Inf
"22677",Inf
"22678",0.231022107888449
"22679",1.28498705216223
"22680",5.3467355792238
"22681",0.19786199666872
"22682",Inf
"22683",11.1494690936709
"22684",34250.6966971884
"22685",0.521519678772645
"22686",2.39873401411277
"22687",Inf
"22688",Inf
"22689",0.207389429383156
"22690",Inf
"22691",Inf
"22692",8.15375184982619
"22693",0.374108215153455
"22694",Inf
"22695",Inf
"22696",1.18410693261599
"22697",1.08723999617114
"22698",Inf
"22699",Inf
"22700",64054.5115435356
"22701",0.211877437832615
"22702",1.87483966058475
"22703",Inf
"22704",1.53937468648943
"22705",0.899278152882998
"22706",Inf
"22707",0.0377776295131656
"22708",Inf
"22709",Inf
"22710",Inf
"22711",0.471979380764209
"22712",Inf
"22713",0.00343134515479244
"22714",47548.8329225997
"22715",2.80163368771324
"22716",5.08985104577278
"22717",Inf
"22718",Inf
"22719",1.68691529927894
"22720",Inf
"22721",10.8439274519676
"22722",0.89211083038669
"22723",Inf
"22724",Inf
"22725",Inf
"22726",Inf
"22727",Inf
"22728",Inf
"22729",Inf
"22730",Inf
"22731",Inf
"22732",6.25460207795941
"22733",Inf
"22734",Inf
"22735",44411.6949361721
"22736",13.4549081202968
"22737",0.283498649638442
"22738",Inf
"22739",Inf
"22740",1.98429131169433
"22741",1.70422618902413
"22742",0.611500939899597
"22743",0.127448445935229
"22744",Inf
"22745",Inf
"22746",Inf
"22747",2668516.99142078
"22748",Inf
"22749",Inf
"22750",Inf
"22751",Inf
"22752",Inf
"22753",0.977386758537699
"22754",Inf
"22755",Inf
"22756",Inf
"22757",Inf
"22758",Inf
"22759",Inf
"22760",Inf
"22761",Inf
"22762",Inf
"22763",Inf
"22764",Inf
"22765",Inf
"22766",Inf
"22767",Inf
"22768",Inf
"22769",Inf
"22770",Inf
"22771",Inf
"22772",Inf
"22773",Inf
"22774",Inf
"22775",Inf
"22776",Inf
"22777",Inf
"22778",0.364396755662245
"22779",Inf
"22780",Inf
"22781",Inf
"22782",1.22019101396127
"22783",Inf
"22784",Inf
"22785",Inf
"22786",Inf
"22787",2.86022616160715
"22788",1.09419053076511
"22789",Inf
"22790",Inf
"22791",Inf
"22792",6.46424153861885
"22793",Inf
"22794",0.184554832982073
"22795",0.434499528931129
"22796",1.41846183502655
"22797",0.141269702445013
"22798",0.701553147952946
"22799",0.15604718775842
"22800",Inf
"22801",Inf
"22802",0.12540482279908
"22803",Inf
"22804",Inf
"22805",0.13771236911315
"22806",0.490101919061605
"22807",Inf
"22808",1.27575811698333
"22809",Inf
"22810",1.18857744605835
"22811",2.13529902752237
"22812",Inf
"22813",54.6036038696359
"22814",Inf
"22815",0.0649334465543059
"22816",1.09007861274758
"22817",Inf
"22818",Inf
"22819",Inf
"22820",54.9960284485795
"22821",2902.82612957727
"22822",Inf
"22823",Inf
"22824",Inf
"22825",0.299863643347765
"22826",2.74855701665339
"22827",1.06697753841532
"22828",Inf
"22829",28.8442863225935
"22830",Inf
"22831",0.148526502330128
"22832",Inf
"22833",Inf
"22834",11509.1536637967
"22835",Inf
"22836",1.15417502735827
"22837",Inf
"22838",0.214646084030785
"22839",Inf
"22840",Inf
"22841",Inf
"22842",Inf
"22843",Inf
"22844",Inf
"22845",2.18363875521353
"22846",Inf
"22847",0.181621727561071
"22848",Inf
"22849",Inf
"22850",Inf
"22851",Inf
"22852",Inf
"22853",Inf
"22854",Inf
"22855",Inf
"22856",Inf
"22857",Inf
"22858",Inf
"22859",Inf
"22860",Inf
"22861",Inf
"22862",Inf
